      step          time         t_Gyr         rho_c  rhoc_Msunpc3         v_max     v_max_kms        Kn_min       mintrel   mintrel_Gyr
      6877  6.877000e+03  1.012053e+00  8.937737e+00  8.881599e-01  3.932273e-01  2.230395e+02  2.116802e-02  2.844530e-01  4.186150e-05
      6917  6.917000e+03  1.017940e+00  9.027660e+00  8.970957e-01  3.938963e-01  2.234189e+02  2.102656e-02  2.811407e-01  4.137404e-05
      6957  6.957000e+03  1.023826e+00  9.118739e+00  9.061465e-01  3.945658e-01  2.237987e+02  2.088579e-02  2.778597e-01  4.089120e-05
      6997  6.997000e+03  1.029713e+00  9.210988e+00  9.153134e-01  3.952357e-01  2.241786e+02  2.074572e-02  2.746101e-01  4.041296e-05
      7037  7.037000e+03  1.035599e+00  9.304418e+00  9.245977e-01  3.959060e-01  2.245589e+02  2.060635e-02  2.713917e-01  3.993933e-05
      7077  7.077000e+03  1.041486e+00  9.399043e+00  9.340007e-01  3.965769e-01  2.249394e+02  2.046768e-02  2.682044e-01  3.947027e-05
      7117  7.117000e+03  1.047373e+00  9.494874e+00  9.435237e-01  3.972482e-01  2.253201e+02  2.032971e-02  2.650481e-01  3.900578e-05
      7157  7.157000e+03  1.053259e+00  9.591926e+00  9.531679e-01  3.979201e-01  2.257012e+02  2.019245e-02  2.619228e-01  3.854585e-05
      7197  7.197000e+03  1.059146e+00  9.690210e+00  9.629346e-01  3.985925e-01  2.260826e+02  2.005590e-02  2.588283e-01  3.809044e-05
      7236  7.236000e+03  1.064885e+00  9.787238e+00  9.725764e-01  3.992486e-01  2.264548e+02  1.992344e-02  2.558407e-01  3.765077e-05
      7275  7.275000e+03  1.070625e+00  9.885463e+00  9.823373e-01  3.999052e-01  2.268272e+02  1.979166e-02  2.528822e-01  3.721538e-05
      7314  7.314000e+03  1.076364e+00  9.984898e+00  9.922183e-01  4.005624e-01  2.272000e+02  1.966055e-02  2.499526e-01  3.678424e-05
      7353  7.353000e+03  1.082103e+00  1.008556e+01  1.002221e+00  4.012202e-01  2.275730e+02  1.953013e-02  2.470518e-01  3.635735e-05
      7392  7.392000e+03  1.087843e+00  1.018745e+01  1.012346e+00  4.018785e-01  2.279464e+02  1.940038e-02  2.441796e-01  3.593467e-05
      7431  7.431000e+03  1.093582e+00  1.029059e+01  1.022596e+00  4.025374e-01  2.283202e+02  1.927131e-02  2.413360e-01  3.551619e-05
      7470  7.470000e+03  1.099322e+00  1.039500e+01  1.032971e+00  4.031969e-01  2.286943e+02  1.914293e-02  2.385208e-01  3.510189e-05
      7509  7.509000e+03  1.105061e+00  1.050068e+01  1.043473e+00  4.038570e-01  2.290687e+02  1.901522e-02  2.357339e-01  3.469175e-05
      7548  7.548000e+03  1.110801e+00  1.060765e+01  1.054102e+00  4.045178e-01  2.294435e+02  1.888820e-02  2.329751e-01  3.428575e-05
      7587  7.587000e+03  1.116540e+00  1.071593e+01  1.064862e+00  4.051792e-01  2.298186e+02  1.876186e-02  2.302442e-01  3.388386e-05
      7626  7.626000e+03  1.122279e+00  1.082552e+01  1.075752e+00  4.058412e-01  2.301941e+02  1.863620e-02  2.275411e-01  3.348607e-05
      7665  7.665000e+03  1.128019e+00  1.093644e+01  1.086775e+00  4.065039e-01  2.305700e+02  1.851122e-02  2.248657e-01  3.309234e-05
      7703  7.703000e+03  1.133611e+00  1.104581e+01  1.097643e+00  4.071502e-01  2.309366e+02  1.839011e-02  2.222853e-01  3.271259e-05
      7741  7.741000e+03  1.139203e+00  1.115648e+01  1.108640e+00  4.077972e-01  2.313036e+02  1.826964e-02  2.197308e-01  3.233667e-05
      7779  7.779000e+03  1.144796e+00  1.126844e+01  1.119767e+00  4.084449e-01  2.316709e+02  1.814982e-02  2.172022e-01  3.196454e-05
      7817  7.817000e+03  1.150388e+00  1.138173e+01  1.131024e+00  4.090932e-01  2.320386e+02  1.803065e-02  2.146991e-01  3.159618e-05
      7855  7.855000e+03  1.155980e+00  1.149635e+01  1.142414e+00  4.097421e-01  2.324067e+02  1.791213e-02  2.122216e-01  3.123157e-05
      7893  7.893000e+03  1.161573e+00  1.161231e+01  1.153937e+00  4.103918e-01  2.327752e+02  1.779425e-02  2.097693e-01  3.087068e-05
      7931  7.931000e+03  1.167165e+00  1.172964e+01  1.165596e+00  4.110421e-01  2.331441e+02  1.767703e-02  2.073422e-01  3.051350e-05
      7969  7.969000e+03  1.172757e+00  1.184833e+01  1.177391e+00  4.116931e-01  2.335133e+02  1.756044e-02  2.049401e-01  3.015999e-05
      8007  8.007000e+03  1.178349e+00  1.196842e+01  1.189325e+00  4.123448e-01  2.338830e+02  1.744451e-02  2.025628e-01  2.981013e-05
      8045  8.045000e+03  1.183942e+00  1.208991e+01  1.201398e+00  4.129972e-01  2.342530e+02  1.732922e-02  2.002101e-01  2.946390e-05
      8083  8.083000e+03  1.189534e+00  1.221282e+01  1.213611e+00  4.136504e-01  2.346235e+02  1.721458e-02  1.978820e-01  2.912128e-05
      8121  8.121000e+03  1.195126e+00  1.233716e+01  1.225967e+00  4.143042e-01  2.349944e+02  1.710057e-02  1.955781e-01  2.878223e-05
      8159  8.159000e+03  1.200718e+00  1.246295e+01  1.238467e+00  4.149588e-01  2.353656e+02  1.698722e-02  1.932984e-01  2.844673e-05
      8197  8.197000e+03  1.206311e+00  1.259021e+01  1.251113e+00  4.156142e-01  2.357373e+02  1.687450e-02  1.910426e-01  2.811477e-05
      8235  8.235000e+03  1.211903e+00  1.271894e+01  1.263905e+00  4.162702e-01  2.361095e+02  1.676243e-02  1.888106e-01  2.778630e-05
      8273  8.273000e+03  1.217495e+00  1.284917e+01  1.276846e+00  4.169270e-01  2.364820e+02  1.665099e-02  1.866023e-01  2.746131e-05
      8311  8.311000e+03  1.223087e+00  1.298091e+01  1.289938e+00  4.175846e-01  2.368550e+02  1.654020e-02  1.844174e-01  2.713976e-05
      8349  8.349000e+03  1.228680e+00  1.311417e+01  1.303180e+00  4.182429e-01  2.372284e+02  1.643004e-02  1.822557e-01  2.682164e-05
      8386  8.386000e+03  1.234125e+00  1.324542e+01  1.316222e+00  4.188846e-01  2.375924e+02  1.632340e-02  1.801731e-01  2.651516e-05
      8423  8.423000e+03  1.239570e+00  1.337813e+01  1.329411e+00  4.195271e-01  2.379568e+02  1.621735e-02  1.781123e-01  2.621187e-05
      8460  8.460000e+03  1.245015e+00  1.351234e+01  1.342747e+00  4.201703e-01  2.383216e+02  1.611191e-02  1.760730e-01  2.591176e-05
      8497  8.497000e+03  1.250460e+00  1.364806e+01  1.356234e+00  4.208142e-01  2.386868e+02  1.600707e-02  1.740551e-01  2.561479e-05
      8534  8.534000e+03  1.255905e+00  1.378531e+01  1.369872e+00  4.214589e-01  2.390525e+02  1.590283e-02  1.720584e-01  2.532095e-05
      8571  8.571000e+03  1.261350e+00  1.392409e+01  1.383663e+00  4.221043e-01  2.394186e+02  1.579918e-02  1.700827e-01  2.503021e-05
      8608  8.608000e+03  1.266795e+00  1.406443e+01  1.397609e+00  4.227505e-01  2.397851e+02  1.569613e-02  1.681280e-01  2.474254e-05
      8645  8.645000e+03  1.272241e+00  1.420633e+01  1.411710e+00  4.233974e-01  2.401520e+02  1.559368e-02  1.661940e-01  2.445792e-05
      8682  8.682000e+03  1.277686e+00  1.434983e+01  1.425970e+00  4.240451e-01  2.405194e+02  1.549182e-02  1.642805e-01  2.417633e-05
      8719  8.719000e+03  1.283131e+00  1.449493e+01  1.440389e+00  4.246935e-01  2.408872e+02  1.539055e-02  1.623875e-01  2.389773e-05
      8756  8.756000e+03  1.288576e+00  1.464165e+01  1.454969e+00  4.253427e-01  2.412554e+02  1.528987e-02  1.605146e-01  2.362212e-05
      8793  8.793000e+03  1.294021e+00  1.479001e+01  1.469711e+00  4.259927e-01  2.416241e+02  1.518978e-02  1.586618e-01  2.334945e-05
      8830  8.830000e+03  1.299466e+00  1.494002e+01  1.484618e+00  4.266434e-01  2.419932e+02  1.509027e-02  1.568289e-01  2.307971e-05
      8867  8.867000e+03  1.304911e+00  1.509170e+01  1.499691e+00  4.272950e-01  2.423627e+02  1.499135e-02  1.550157e-01  2.281287e-05
      8904  8.904000e+03  1.310356e+00  1.524507e+01  1.514932e+00  4.279473e-01  2.427327e+02  1.489302e-02  1.532221e-01  2.254892e-05
      8941  8.941000e+03  1.315801e+00  1.540015e+01  1.530342e+00  4.286003e-01  2.431031e+02  1.479527e-02  1.514479e-01  2.228781e-05
      8978  8.978000e+03  1.321246e+00  1.555695e+01  1.545923e+00  4.292542e-01  2.434740e+02  1.469809e-02  1.496928e-01  2.202953e-05
      9015  9.015000e+03  1.326692e+00  1.571549e+01  1.561678e+00  4.299088e-01  2.438453e+02  1.460150e-02  1.479569e-01  2.177406e-05
      9052  9.052000e+03  1.332137e+00  1.587578e+01  1.577607e+00  4.305643e-01  2.442171e+02  1.450548e-02  1.462398e-01  2.152136e-05
      9089  9.089000e+03  1.337582e+00  1.603786e+01  1.593713e+00  4.312205e-01  2.445893e+02  1.441004e-02  1.445414e-01  2.127143e-05
      9126  9.126000e+03  1.343027e+00  1.620173e+01  1.609997e+00  4.318775e-01  2.449620e+02  1.431517e-02  1.428616e-01  2.102422e-05
      9163  9.163000e+03  1.348472e+00  1.636741e+01  1.626461e+00  4.325353e-01  2.453351e+02  1.422087e-02  1.412002e-01  2.077972e-05
      9200  9.200000e+03  1.353917e+00  1.653493e+01  1.643107e+00  4.331939e-01  2.457086e+02  1.412714e-02  1.395570e-01  2.053790e-05
      9237  9.237000e+03  1.359362e+00  1.670430e+01  1.659938e+00  4.338533e-01  2.460826e+02  1.403398e-02  1.379319e-01  2.029873e-05
      9274  9.274000e+03  1.364807e+00  1.687553e+01  1.676954e+00  4.345135e-01  2.464571e+02  1.394138e-02  1.363247e-01  2.006221e-05
      9311  9.311000e+03  1.370252e+00  1.704866e+01  1.694158e+00  4.351745e-01  2.468320e+02  1.384935e-02  1.347352e-01  1.982829e-05
      9348  9.348000e+03  1.375697e+00  1.722369e+01  1.711551e+00  4.358363e-01  2.472074e+02  1.375787e-02  1.331633e-01  1.959696e-05
      9385  9.385000e+03  1.381143e+00  1.740066e+01  1.729136e+00  4.364989e-01  2.475832e+02  1.366696e-02  1.316087e-01  1.936819e-05
      9421  9.421000e+03  1.386440e+00  1.757470e+01  1.746432e+00  4.371443e-01  2.479493e+02  1.357903e-02  1.301128e-01  1.914804e-05
      9457  9.457000e+03  1.391738e+00  1.775062e+01  1.763912e+00  4.377906e-01  2.483159e+02  1.349164e-02  1.286330e-01  1.893027e-05
      9493  9.493000e+03  1.397036e+00  1.792841e+01  1.781580e+00  4.384375e-01  2.486828e+02  1.340476e-02  1.271693e-01  1.871486e-05
      9529  9.529000e+03  1.402334e+00  1.810810e+01  1.799436e+00  4.390853e-01  2.490502e+02  1.331841e-02  1.257215e-01  1.850179e-05
      9565  9.565000e+03  1.407632e+00  1.828971e+01  1.817483e+00  4.397338e-01  2.494181e+02  1.323258e-02  1.242894e-01  1.829103e-05
      9601  9.601000e+03  1.412930e+00  1.847326e+01  1.835723e+00  4.403831e-01  2.497864e+02  1.314726e-02  1.228729e-01  1.808257e-05
      9637  9.637000e+03  1.418228e+00  1.865877e+01  1.854157e+00  4.410331e-01  2.501551e+02  1.306246e-02  1.214718e-01  1.787639e-05
      9673  9.673000e+03  1.423526e+00  1.884625e+01  1.872787e+00  4.416840e-01  2.505242e+02  1.297818e-02  1.200861e-01  1.767245e-05
      9709  9.709000e+03  1.428824e+00  1.903573e+01  1.891616e+00  4.423356e-01  2.508938e+02  1.289440e-02  1.187155e-01  1.747075e-05
      9745  9.745000e+03  1.434122e+00  1.922722e+01  1.910645e+00  4.429879e-01  2.512638e+02  1.281114e-02  1.173599e-01  1.727125e-05
      9781  9.781000e+03  1.439420e+00  1.942075e+01  1.929877e+00  4.436410e-01  2.516343e+02  1.272838e-02  1.160192e-01  1.707395e-05
      9817  9.817000e+03  1.444718e+00  1.961634e+01  1.949313e+00  4.442949e-01  2.520051e+02  1.264612e-02  1.146932e-01  1.687881e-05
      9853  9.853000e+03  1.450016e+00  1.981400e+01  1.968955e+00  4.449496e-01  2.523765e+02  1.256437e-02  1.133818e-01  1.668583e-05
      9889  9.889000e+03  1.455314e+00  2.001376e+01  1.988805e+00  4.456050e-01  2.527482e+02  1.248313e-02  1.120849e-01  1.649496e-05
      9925  9.925000e+03  1.460612e+00  2.021564e+01  2.008866e+00  4.462612e-01  2.531204e+02  1.240238e-02  1.108023e-01  1.630621e-05
      9961  9.961000e+03  1.465910e+00  2.041965e+01  2.029140e+00  4.469182e-01  2.534931e+02  1.232212e-02  1.095339e-01  1.611954e-05
      9997  9.997000e+03  1.471207e+00  2.062583e+01  2.049628e+00  4.475759e-01  2.538661e+02  1.224237e-02  1.082795e-01  1.593494e-05
     10033  1.003300e+04  1.476505e+00  2.083419e+01  2.070333e+00  4.482344e-01  2.542396e+02  1.216310e-02  1.070390e-01  1.575238e-05
     10069  1.006900e+04  1.481803e+00  2.104475e+01  2.091257e+00  4.488937e-01  2.546136e+02  1.208432e-02  1.058123e-01  1.557185e-05
     10105  1.010500e+04  1.487101e+00  2.125754e+01  2.112402e+00  4.495537e-01  2.549880e+02  1.200604e-02  1.045992e-01  1.539333e-05
     10141  1.014100e+04  1.492399e+00  2.147257e+01  2.133770e+00  4.502145e-01  2.553628e+02  1.192824e-02  1.033996e-01  1.521679e-05
     10177  1.017700e+04  1.497697e+00  2.168987e+01  2.155364e+00  4.508761e-01  2.557380e+02  1.185092e-02  1.022133e-01  1.504222e-05
     10213  1.021300e+04  1.502995e+00  2.190946e+01  2.177185e+00  4.515384e-01  2.561137e+02  1.177408e-02  1.010403e-01  1.486959e-05
     10249  1.024900e+04  1.508293e+00  2.213137e+01  2.199236e+00  4.522015e-01  2.564898e+02  1.169773e-02  9.988043e-02  1.469889e-05
     10285  1.028500e+04  1.513591e+00  2.235561e+01  2.221520e+00  4.528654e-01  2.568664e+02  1.162185e-02  9.873348e-02  1.453010e-05
     10321  1.032100e+04  1.518889e+00  2.258222e+01  2.244038e+00  4.535301e-01  2.572433e+02  1.154645e-02  9.759938e-02  1.436320e-05
     10357  1.035700e+04  1.524187e+00  2.281120e+01  2.266793e+00  4.541955e-01  2.576208e+02  1.147152e-02  9.647799e-02  1.419817e-05
     10393  1.039300e+04  1.529485e+00  2.304259e+01  2.289786e+00  4.548616e-01  2.579986e+02  1.139706e-02  9.536918e-02  1.403499e-05
     10429  1.042900e+04  1.534783e+00  2.327642e+01  2.313022e+00  4.555286e-01  2.583769e+02  1.132307e-02  9.427282e-02  1.387365e-05
     10465  1.046500e+04  1.540081e+00  2.351269e+01  2.336501e+00  4.561962e-01  2.587556e+02  1.124954e-02  9.318878e-02  1.371412e-05
     10501  1.050100e+04  1.545379e+00  2.375145e+01  2.360226e+00  4.568647e-01  2.591348e+02  1.117648e-02  9.211695e-02  1.355638e-05
     10537  1.053700e+04  1.550677e+00  2.399270e+01  2.384200e+00  4.575339e-01  2.595143e+02  1.110388e-02  9.105719e-02  1.340042e-05
     10573  1.057300e+04  1.555974e+00  2.423648e+01  2.408425e+00  4.582039e-01  2.598943e+02  1.103174e-02  9.000939e-02  1.324622e-05
     10609  1.060900e+04  1.561272e+00  2.448282e+01  2.432904e+00  4.588746e-01  2.602748e+02  1.096006e-02  8.897342e-02  1.309376e-05
     10645  1.064500e+04  1.566570e+00  2.473173e+01  2.457639e+00  4.595461e-01  2.606557e+02  1.088884e-02  8.794916e-02  1.294303e-05
     10681  1.068100e+04  1.571868e+00  2.498324e+01  2.482632e+00  4.602183e-01  2.610369e+02  1.081806e-02  8.693648e-02  1.279400e-05
     10717  1.071700e+04  1.577166e+00  2.523738e+01  2.507886e+00  4.608913e-01  2.614187e+02  1.074774e-02  8.593528e-02  1.264666e-05
     10753  1.075300e+04  1.582464e+00  2.549417e+01  2.533404e+00  4.615651e-01  2.618008e+02  1.067786e-02  8.494542e-02  1.250098e-05
     10789  1.078900e+04  1.587762e+00  2.575364e+01  2.559188e+00  4.622396e-01  2.621834e+02  1.060844e-02  8.396679e-02  1.235696e-05
     10825  1.082500e+04  1.593060e+00  2.601581e+01  2.585241e+00  4.629148e-01  2.625664e+02  1.053945e-02  8.299927e-02  1.221458e-05
     10861  1.086100e+04  1.598358e+00  2.628072e+01  2.611565e+00  4.635908e-01  2.629498e+02  1.047091e-02  8.204276e-02  1.207381e-05
     10897  1.089700e+04  1.603656e+00  2.654838e+01  2.638163e+00  4.642676e-01  2.633337e+02  1.040280e-02  8.109712e-02  1.193465e-05
     10933  1.093300e+04  1.608954e+00  2.681883e+01  2.665038e+00  4.649450e-01  2.637180e+02  1.033514e-02  8.016225e-02  1.179707e-05
     10969  1.096900e+04  1.614252e+00  2.709209e+01  2.692192e+00  4.656233e-01  2.641026e+02  1.026790e-02  7.923804e-02  1.166106e-05
     11005  1.100500e+04  1.619550e+00  2.736818e+01  2.719628e+00  4.663023e-01  2.644878e+02  1.020111e-02  7.832436e-02  1.152660e-05
     11041  1.104100e+04  1.624848e+00  2.764715e+01  2.747349e+00  4.669820e-01  2.648733e+02  1.013474e-02  7.742112e-02  1.139367e-05
     11077  1.107700e+04  1.630146e+00  2.792900e+01  2.775358e+00  4.676624e-01  2.652593e+02  1.006880e-02  7.652820e-02  1.126226e-05
     11113  1.111300e+04  1.635443e+00  2.821378e+01  2.803657e+00  4.683436e-01  2.656456e+02  1.000328e-02  7.564548e-02  1.113236e-05
     11149  1.114900e+04  1.640741e+00  2.850151e+01  2.832249e+00  4.690256e-01  2.660324e+02  9.938190e-03  7.477287e-02  1.100394e-05
     11185  1.118500e+04  1.646039e+00  2.879222e+01  2.861138e+00  4.697082e-01  2.664196e+02  9.873520e-03  7.391025e-02  1.087699e-05
     11221  1.122100e+04  1.651337e+00  2.908594e+01  2.890325e+00  4.703916e-01  2.668073e+02  9.809269e-03  7.305751e-02  1.075150e-05
     11257  1.125700e+04  1.656635e+00  2.938269e+01  2.919814e+00  4.710757e-01  2.671953e+02  9.745435e-03  7.221455e-02  1.062745e-05
     11293  1.129300e+04  1.661933e+00  2.968251e+01  2.949607e+00  4.717606e-01  2.675837e+02  9.682016e-03  7.138127e-02  1.050482e-05
     11329  1.132900e+04  1.667231e+00  2.998542e+01  2.979709e+00  4.724462e-01  2.679726e+02  9.619009e-03  7.055756e-02  1.038360e-05
     11365  1.136500e+04  1.672529e+00  3.029146e+01  3.010120e+00  4.731325e-01  2.683619e+02  9.556412e-03  6.974331e-02  1.026377e-05
     11401  1.140100e+04  1.677827e+00  3.060066e+01  3.040846e+00  4.738195e-01  2.687516e+02  9.494223e-03  6.893843e-02  1.014532e-05
     11437  1.143700e+04  1.683125e+00  3.091304e+01  3.071888e+00  4.745073e-01  2.691417e+02  9.432439e-03  6.814282e-02  1.002823e-05
     11473  1.147300e+04  1.688423e+00  3.122864e+01  3.103249e+00  4.751957e-01  2.695322e+02  9.371059e-03  6.735636e-02  9.912492e-06
     11509  1.150900e+04  1.693721e+00  3.154749e+01  3.134934e+00  4.758849e-01  2.699231e+02  9.310081e-03  6.657897e-02  9.798087e-06
     11545  1.154500e+04  1.699019e+00  3.186961e+01  3.166944e+00  4.765748e-01  2.703144e+02  9.249501e-03  6.581054e-02  9.685001e-06
     11581  1.158100e+04  1.704317e+00  3.219504e+01  3.199283e+00  4.772654e-01  2.707061e+02  9.189318e-03  6.505098e-02  9.573220e-06
     11617  1.161700e+04  1.709615e+00  3.252382e+01  3.231954e+00  4.779567e-01  2.710982e+02  9.129529e-03  6.430018e-02  9.462730e-06
     11653  1.165300e+04  1.714913e+00  3.285597e+01  3.264960e+00  4.786487e-01  2.714907e+02  9.070133e-03  6.355806e-02  9.353516e-06
     11689  1.168900e+04  1.720210e+00  3.319153e+01  3.298305e+00  4.793415e-01  2.718836e+02  9.011127e-03  6.282452e-02  9.245564e-06
     11725  1.172500e+04  1.725508e+00  3.353052e+01  3.331992e+00  4.800349e-01  2.722770e+02  8.952509e-03  6.209946e-02  9.138861e-06
     11761  1.176100e+04  1.730806e+00  3.387299e+01  3.366023e+00  4.807290e-01  2.726707e+02  8.894277e-03  6.138279e-02  9.033392e-06
     11797  1.179700e+04  1.736104e+00  3.421896e+01  3.400403e+00  4.814239e-01  2.730648e+02  8.836428e-03  6.067442e-02  8.929145e-06
     11833  1.183300e+04  1.741402e+00  3.456847e+01  3.435134e+00  4.821194e-01  2.734593e+02  8.778960e-03  5.997426e-02  8.826105e-06
     11869  1.186900e+04  1.746700e+00  3.492155e+01  3.470220e+00  4.828156e-01  2.738542e+02  8.721872e-03  5.928220e-02  8.724259e-06
     11905  1.190500e+04  1.751998e+00  3.527823e+01  3.505665e+00  4.835125e-01  2.742495e+02  8.665160e-03  5.859818e-02  8.623595e-06
     11941  1.194100e+04  1.757296e+00  3.563856e+01  3.541471e+00  4.842101e-01  2.746452e+02  8.608824e-03  5.792209e-02  8.524098e-06
     11977  1.197700e+04  1.762594e+00  3.600256e+01  3.577643e+00  4.849084e-01  2.750412e+02  8.552859e-03  5.725385e-02  8.425756e-06
     12013  1.201300e+04  1.767892e+00  3.637027e+01  3.614183e+00  4.856074e-01  2.754377e+02  8.497266e-03  5.659336e-02  8.328556e-06
     12049  1.204900e+04  1.773190e+00  3.674172e+01  3.651095e+00  4.863071e-01  2.758345e+02  8.442040e-03  5.594055e-02  8.232486e-06
     12085  1.208500e+04  1.778488e+00  3.711696e+01  3.688383e+00  4.870074e-01  2.762318e+02  8.387181e-03  5.529533e-02  8.137532e-06
     12121  1.212100e+04  1.783786e+00  3.749601e+01  3.726050e+00  4.877084e-01  2.766294e+02  8.332686e-03  5.465762e-02  8.043682e-06
     12157  1.215700e+04  1.789084e+00  3.787891e+01  3.764099e+00  4.884101e-01  2.770274e+02  8.278552e-03  5.402732e-02  7.950925e-06
     12193  1.219300e+04  1.794382e+00  3.826570e+01  3.802535e+00  4.891124e-01  2.774257e+02  8.224779e-03  5.340436e-02  7.859246e-06
     12229  1.222900e+04  1.799680e+00  3.865642e+01  3.841362e+00  4.898154e-01  2.778245e+02  8.171363e-03  5.278865e-02  7.768636e-06
     12265  1.226500e+04  1.804977e+00  3.905110e+01  3.880582e+00  4.905191e-01  2.782236e+02  8.118302e-03  5.218011e-02  7.679080e-06
     12301  1.230100e+04  1.810275e+00  3.944977e+01  3.920199e+00  4.912235e-01  2.786231e+02  8.065595e-03  5.157866e-02  7.590568e-06
     12337  1.233700e+04  1.815573e+00  3.985249e+01  3.960218e+00  4.919285e-01  2.790230e+02  8.013238e-03  5.098423e-02  7.503088e-06
     12373  1.237300e+04  1.820871e+00  4.025928e+01  4.000641e+00  4.926341e-01  2.794233e+02  7.961231e-03  5.039672e-02  7.416629e-06
     12409  1.240900e+04  1.826169e+00  4.067018e+01  4.041473e+00  4.933405e-01  2.798239e+02  7.909571e-03  4.981607e-02  7.331177e-06
     12445  1.244500e+04  1.831467e+00  4.108524e+01  4.082718e+00  4.940474e-01  2.802249e+02  7.858256e-03  4.924220e-02  7.246723e-06
     12481  1.248100e+04  1.836765e+00  4.150449e+01  4.124380e+00  4.947551e-01  2.806263e+02  7.807284e-03  4.867502e-02  7.163255e-06
     12517  1.251700e+04  1.842063e+00  4.192796e+01  4.166461e+00  4.954633e-01  2.810280e+02  7.756653e-03  4.811447e-02  7.080761e-06
     12553  1.255300e+04  1.847361e+00  4.235571e+01  4.208968e+00  4.961722e-01  2.814301e+02  7.706360e-03  4.756047e-02  6.999232e-06
     12589  1.258900e+04  1.852659e+00  4.278777e+01  4.251902e+00  4.968818e-01  2.818325e+02  7.656404e-03  4.701294e-02  6.918654e-06
     12625  1.262500e+04  1.857957e+00  4.322418e+01  4.295269e+00  4.975920e-01  2.822354e+02  7.606783e-03  4.647181e-02  6.839019e-06
     12661  1.266100e+04  1.863255e+00  4.366498e+01  4.339072e+00  4.983028e-01  2.826385e+02  7.557494e-03  4.593700e-02  6.760315e-06
     12697  1.269700e+04  1.868553e+00  4.411021e+01  4.383315e+00  4.990143e-01  2.830421e+02  7.508536e-03  4.540846e-02  6.682531e-06
     12733  1.273300e+04  1.873851e+00  4.455991e+01  4.428003e+00  4.997263e-01  2.834460e+02  7.459906e-03  4.488609e-02  6.605657e-06
     12769  1.276900e+04  1.879149e+00  4.501413e+01  4.473140e+00  5.004390e-01  2.838502e+02  7.411602e-03  4.436984e-02  6.529682e-06
     12805  1.280500e+04  1.884446e+00  4.547291e+01  4.518730e+00  5.011524e-01  2.842548e+02  7.363624e-03  4.385962e-02  6.454597e-06
     12841  1.284100e+04  1.889744e+00  4.593629e+01  4.564776e+00  5.018663e-01  2.846598e+02  7.315967e-03  4.335539e-02  6.380391e-06
     12877  1.287700e+04  1.895042e+00  4.640431e+01  4.611284e+00  5.025809e-01  2.850651e+02  7.268631e-03  4.285705e-02  6.307054e-06
     12913  1.291300e+04  1.900340e+00  4.687701e+01  4.658258e+00  5.032961e-01  2.854708e+02  7.221613e-03  4.236456e-02  6.234576e-06
     12949  1.294900e+04  1.905638e+00  4.735445e+01  4.705701e+00  5.040119e-01  2.858768e+02  7.174912e-03  4.187783e-02  6.162946e-06
     12985  1.298500e+04  1.910936e+00  4.783665e+01  4.753619e+00  5.047283e-01  2.862831e+02  7.128526e-03  4.139681e-02  6.092157e-06
     13021  1.302100e+04  1.916234e+00  4.832367e+01  4.802015e+00  5.054453e-01  2.866898e+02  7.082452e-03  4.092142e-02  6.022197e-06
     13057  1.305700e+04  1.921532e+00  4.881556e+01  4.850895e+00  5.061629e-01  2.870968e+02  7.036688e-03  4.045161e-02  5.953057e-06
     13093  1.309300e+04  1.926830e+00  4.931235e+01  4.900262e+00  5.068811e-01  2.875042e+02  6.991233e-03  3.998730e-02  5.884727e-06
     13129  1.312900e+04  1.932128e+00  4.981409e+01  4.950121e+00  5.075999e-01  2.879119e+02  6.946085e-03  3.952844e-02  5.817199e-06
     13165  1.316500e+04  1.937426e+00  5.032083e+01  5.000477e+00  5.083193e-01  2.883200e+02  6.901241e-03  3.907497e-02  5.750463e-06
     13201  1.320100e+04  1.942724e+00  5.083262e+01  5.051334e+00  5.090393e-01  2.887283e+02  6.856700e-03  3.862681e-02  5.684510e-06
     13237  1.323700e+04  1.948022e+00  5.134949e+01  5.102697e+00  5.097599e-01  2.891370e+02  6.812460e-03  3.818391e-02  5.619331e-06
     13273  1.327300e+04  1.953320e+00  5.187150e+01  5.154570e+00  5.104811e-01  2.895461e+02  6.768520e-03  3.774620e-02  5.554916e-06
     13309  1.330900e+04  1.958618e+00  5.239870e+01  5.206958e+00  5.112028e-01  2.899555e+02  6.724876e-03  3.731364e-02  5.491257e-06
     13345  1.334500e+04  1.963916e+00  5.293113e+01  5.259867e+00  5.119251e-01  2.903652e+02  6.681527e-03  3.688615e-02  5.428346e-06
     13381  1.338100e+04  1.969213e+00  5.346883e+01  5.313299e+00  5.126480e-01  2.907752e+02  6.638472e-03  3.646368e-02  5.366173e-06
     13417  1.341700e+04  1.974511e+00  5.401187e+01  5.367262e+00  5.133715e-01  2.911855e+02  6.595708e-03  3.604617e-02  5.304730e-06
     13453  1.345300e+04  1.979809e+00  5.456028e+01  5.421759e+00  5.140955e-01  2.915962e+02  6.553233e-03  3.563356e-02  5.244009e-06
     13489  1.348900e+04  1.985107e+00  5.511412e+01  5.476795e+00  5.148201e-01  2.920072e+02  6.511047e-03  3.522579e-02  5.184000e-06
     13525  1.352500e+04  1.990405e+00  5.567343e+01  5.532375e+00  5.155453e-01  2.924185e+02  6.469146e-03  3.482282e-02  5.124696e-06
     13561  1.356100e+04  1.995703e+00  5.623827e+01  5.588504e+00  5.162710e-01  2.928302e+02  6.427529e-03  3.442457e-02  5.066089e-06
