      step          time          <dt>         rho_c         v_max        Kn_min  <dt lim>  <dr lim>  <du lim>  <n_iter_cr>  <n_iter_dr>
  67400000  1.873358e+04  1.133090e-04  8.135653e+04  1.178369e+00  1.199405e-04  1.09e+04  8.66e-02  9.50e-01  0.00000e+00  1.00000e+00
  67500000  1.874508e+04  1.150976e-04  8.174718e+04  1.178906e+00  1.195990e-04  1.11e+04  8.50e-02  9.50e-01  0.00000e+00  1.00000e+00
  67600000  1.875683e+04  1.174644e-04  8.214772e+04  1.179454e+00  1.192516e-04  1.14e+04  8.25e-02  9.50e-01  0.00000e+00  1.00000e+00
  67700000  1.876888e+04  1.204648e-04  8.256043e+04  1.180017e+00  1.188965e-04  1.17e+04  7.92e-02  9.50e-01  0.00000e+00  1.00000e+00
  67800000  1.878130e+04  1.241859e-04  8.298797e+04  1.180597e+00  1.185315e-04  1.22e+04  7.48e-02  9.50e-01  0.00000e+00  1.00000e+00
  67900000  1.879417e+04  1.287594e-04  8.343346e+04  1.181199e+00  1.181544e-04  1.27e+04  6.94e-02  9.50e-01  0.00000e+00  1.00000e+00
  68000000  1.880761e+04  1.343843e-04  8.390081e+04  1.181828e+00  1.177622e-04  1.33e+04  6.81e-02  9.50e-01  0.00000e+00  1.00000e+00
  68100000  1.882175e+04  1.413649e-04  8.439505e+04  1.182489e+00  1.173512e-04  1.41e+04  7.63e-02  9.50e-01  0.00000e+00  1.00000e+00
  68200000  1.883676e+04  1.501312e-04  8.492287e+04  1.183191e+00  1.169166e-04  1.51e+04  8.73e-02  9.50e-01  0.00000e+00  1.00000e+00
  68300000  1.885199e+04  1.522681e-04  8.546124e+04  1.183903e+00  1.164777e-04  1.54e+04  9.13e-02  9.50e-01  0.00000e+00  1.00000e+00
  68400000  1.886682e+04  1.483201e-04  8.598857e+04  1.184596e+00  1.160520e-04  1.51e+04  8.87e-02  9.50e-01  0.00000e+00  1.00000e+00
  68500000  1.888123e+04  1.441379e-04  8.650377e+04  1.185268e+00  1.156403e-04  1.48e+04  8.64e-02  9.50e-01  0.00000e+00  1.00000e+00
  68600000  1.889521e+04  1.397994e-04  8.700602e+04  1.185920e+00  1.152427e-04  1.44e+04  8.44e-02  9.50e-01  0.00000e+00  1.00000e+00
  68700000  1.890875e+04  1.354121e-04  8.749491e+04  1.186550e+00  1.148592e-04  1.40e+04  8.30e-02  9.50e-01  0.00000e+00  1.00000e+00
  68800000  1.892186e+04  1.311000e-04  8.797047e+04  1.187159e+00  1.144895e-04  1.37e+04  8.20e-02  9.50e-01  0.00000e+00  1.00000e+00
  68900000  1.893456e+04  1.269890e-04  8.843322e+04  1.187749e+00  1.141329e-04  1.33e+04  8.16e-02  9.50e-01  0.00000e+00  1.00000e+00
  69000000  1.894688e+04  1.231936e-04  8.888415e+04  1.188320e+00  1.137883e-04  1.30e+04  8.16e-02  9.50e-01  0.00000e+00  1.00000e+00
  69100000  1.895886e+04  1.198075e-04  8.932459e+04  1.188875e+00  1.134544e-04  1.27e+04  8.20e-02  9.50e-01  0.00000e+00  1.00000e+00
  69200000  1.897055e+04  1.168996e-04  8.975619e+04  1.189417e+00  1.131298e-04  1.25e+04  8.28e-02  9.50e-01  0.00000e+00  1.00000e+00
  69300000  1.898200e+04  1.145135e-04  9.018078e+04  1.189946e+00  1.128129e-04  1.23e+04  8.38e-02  9.50e-01  0.00000e+00  1.00000e+00
  69400000  1.899327e+04  1.126708e-04  9.060030e+04  1.190467e+00  1.125022e-04  1.21e+04  8.49e-02  9.50e-01  0.00000e+00  1.00000e+00
  69500000  1.900441e+04  1.113764e-04  9.101675e+04  1.190982e+00  1.121960e-04  1.21e+04  8.60e-02  9.50e-01  0.00000e+00  1.00000e+00
  69600000  1.901547e+04  1.106246e-04  9.143215e+04  1.191494e+00  1.118928e-04  1.20e+04  8.69e-02  9.50e-01  0.00000e+00  1.00000e+00
  69700000  1.902651e+04  1.104048e-04  9.184850e+04  1.192004e+00  1.115910e-04  1.21e+04  8.76e-02  9.50e-01  0.00000e+00  1.00000e+00
  69800000  1.903758e+04  1.107064e-04  9.226778e+04  1.192517e+00  1.112894e-04  1.22e+04  8.78e-02  9.50e-01  0.00000e+00  1.00000e+00
  69900000  1.904874e+04  1.115239e-04  9.269201e+04  1.193033e+00  1.109864e-04  1.23e+04  8.75e-02  9.50e-01  0.00000e+00  1.00000e+00
  70000000  1.906002e+04  1.128606e-04  9.312322e+04  1.193556e+00  1.106806e-04  1.25e+04  8.66e-02  9.50e-01  0.00000e+00  1.00000e+00
  70100000  1.907149e+04  1.147326e-04  9.356356e+04  1.194087e+00  1.103707e-04  1.28e+04  8.49e-02  9.50e-01  0.00000e+00  1.00000e+00
  70200000  1.908321e+04  1.171732e-04  9.401534e+04  1.194631e+00  1.100551e-04  1.31e+04  8.24e-02  9.50e-01  0.00000e+00  1.00000e+00
  70300000  1.909524e+04  1.202390e-04  9.448110e+04  1.195188e+00  1.097323e-04  1.36e+04  7.89e-02  9.50e-01  0.00000e+00  1.00000e+00
  70400000  1.910764e+04  1.240184e-04  9.496382e+04  1.195764e+00  1.094003e-04  1.41e+04  7.45e-02  9.50e-01  0.00000e+00  1.00000e+00
  70500000  1.912050e+04  1.286446e-04  9.546700e+04  1.196361e+00  1.090572e-04  1.47e+04  6.89e-02  9.50e-01  0.00000e+00  1.00000e+00
  70600000  1.913393e+04  1.343183e-04  9.599505e+04  1.196985e+00  1.087001e-04  1.54e+04  6.78e-02  9.50e-01  0.00000e+00  1.00000e+00
  70700000  1.914807e+04  1.413463e-04  9.655365e+04  1.197642e+00  1.083258e-04  1.63e+04  7.59e-02  9.50e-01  0.00000e+00  1.00000e+00
  70800000  1.916308e+04  1.501593e-04  9.715034e+04  1.198339e+00  1.079298e-04  1.75e+04  8.68e-02  9.50e-01  0.00000e+00  1.00000e+00
  70900000  1.917831e+04  1.522965e-04  9.775891e+04  1.199046e+00  1.075299e-04  1.78e+04  9.08e-02  9.50e-01  0.00000e+00  1.00000e+00
  71000000  1.919315e+04  1.483610e-04  9.835502e+04  1.199735e+00  1.071420e-04  1.75e+04  8.81e-02  9.50e-01  0.00000e+00  1.00000e+00
  71100000  1.920757e+04  1.441779e-04  9.893736e+04  1.200403e+00  1.067668e-04  1.71e+04  8.58e-02  9.50e-01  0.00000e+00  1.00000e+00
  71200000  1.922155e+04  1.398245e-04  9.950498e+04  1.201050e+00  1.064045e-04  1.67e+04  8.38e-02  9.50e-01  0.00000e+00  1.00000e+00
  71300000  1.923509e+04  1.354088e-04  1.000573e+05  1.201676e+00  1.060551e-04  1.63e+04  8.24e-02  9.50e-01  0.00000e+00  1.00000e+00
  71400000  1.924820e+04  1.310558e-04  1.005944e+05  1.202281e+00  1.057184e-04  1.58e+04  8.14e-02  9.50e-01  0.00000e+00  1.00000e+00
  71500000  1.926089e+04  1.268930e-04  1.011168e+05  1.202866e+00  1.053937e-04  1.54e+04  8.10e-02  9.50e-01  0.00000e+00  1.00000e+00
  71600000  1.927319e+04  1.230372e-04  1.016255e+05  1.203432e+00  1.050800e-04  1.50e+04  8.10e-02  9.50e-01  0.00000e+00  1.00000e+00
  71700000  1.928515e+04  1.195846e-04  1.021221e+05  1.203982e+00  1.047763e-04  1.47e+04  8.15e-02  9.50e-01  0.00000e+00  1.00000e+00
  71800000  1.929681e+04  1.166058e-04  1.026084e+05  1.204518e+00  1.044813e-04  1.44e+04  8.23e-02  9.50e-01  0.00000e+00  1.00000e+00
  71900000  1.930822e+04  1.141458e-04  1.030863e+05  1.205043e+00  1.041934e-04  1.42e+04  8.33e-02  9.50e-01  0.00000e+00  1.00000e+00
  72000000  1.931945e+04  1.122268e-04  1.035582e+05  1.205558e+00  1.039113e-04  1.40e+04  8.45e-02  9.50e-01  0.00000e+00  1.00000e+00
  72100000  1.933053e+04  1.108537e-04  1.040263e+05  1.206067e+00  1.036335e-04  1.39e+04  8.57e-02  9.50e-01  0.00000e+00  1.00000e+00
  72200000  1.934153e+04  1.100198e-04  1.044928e+05  1.206572e+00  1.033587e-04  1.39e+04  8.67e-02  9.50e-01  0.00000e+00  1.00000e+00
  72300000  1.935250e+04  1.097129e-04  1.049599e+05  1.207076e+00  1.030853e-04  1.39e+04  8.75e-02  9.50e-01  0.00000e+00  1.00000e+00
  72400000  1.936350e+04  1.099204e-04  1.054299e+05  1.207581e+00  1.028123e-04  1.40e+04  8.80e-02  9.50e-01  0.00000e+00  1.00000e+00
  72500000  1.937456e+04  1.106337e-04  1.059050e+05  1.208089e+00  1.025383e-04  1.41e+04  8.79e-02  9.50e-01  0.00000e+00  1.00000e+00
  72600000  1.938575e+04  1.118524e-04  1.063874e+05  1.208604e+00  1.022620e-04  1.44e+04  8.72e-02  9.50e-01  0.00000e+00  1.00000e+00
  72700000  1.939710e+04  1.135875e-04  1.068795e+05  1.209126e+00  1.019822e-04  1.47e+04  8.57e-02  9.50e-01  0.00000e+00  1.00000e+00
  72800000  1.940869e+04  1.158658e-04  1.073837e+05  1.209660e+00  1.016976e-04  1.50e+04  8.35e-02  9.50e-01  0.00000e+00  1.00000e+00
  72900000  1.942056e+04  1.187347e-04  1.079027e+05  1.210207e+00  1.014069e-04  1.55e+04  8.03e-02  9.50e-01  0.00000e+00  1.00000e+00
  73000000  1.943279e+04  1.222698e-04  1.084397e+05  1.210771e+00  1.011084e-04  1.60e+04  7.61e-02  9.50e-01  0.00000e+00  1.00000e+00
  73100000  1.944545e+04  1.265854e-04  1.089984e+05  1.211354e+00  1.008003e-04  1.67e+04  7.09e-02  9.50e-01  0.00000e+00  1.00000e+00
  73200000  1.945864e+04  1.318528e-04  1.095831e+05  1.211963e+00  1.004806e-04  1.75e+04  6.63e-02  9.50e-01  0.00000e+00  1.00000e+00
  73300000  1.947247e+04  1.383315e-04  1.101998e+05  1.212601e+00  1.001463e-04  1.85e+04  7.21e-02  9.50e-01  0.00000e+00  1.00000e+00
  73400000  1.948711e+04  1.464251e-04  1.108559e+05  1.213277e+00  9.979388e-05  1.97e+04  8.16e-02  9.50e-01  0.00000e+00  1.00000e+00
  73500000  1.950243e+04  1.531471e-04  1.115460e+05  1.213983e+00  9.942682e-05  2.07e+04  9.05e-02  9.50e-01  0.00000e+00  1.00000e+00
  73600000  1.951743e+04  1.500663e-04  1.122260e+05  1.214675e+00  9.906873e-05  2.04e+04  8.86e-02  9.50e-01  0.00000e+00  1.00000e+00
  73700000  1.953203e+04  1.459824e-04  1.128909e+05  1.215347e+00  9.872191e-05  2.00e+04  8.61e-02  9.50e-01  0.00000e+00  1.00000e+00
  73800000  1.954620e+04  1.416795e-04  1.135395e+05  1.215999e+00  9.838679e-05  1.95e+04  8.40e-02  9.50e-01  0.00000e+00  1.00000e+00
  73900000  1.955992e+04  1.372541e-04  1.141708e+05  1.216629e+00  9.806353e-05  1.90e+04  8.23e-02  9.50e-01  0.00000e+00  1.00000e+00
  74000000  1.957321e+04  1.328267e-04  1.147847e+05  1.217238e+00  9.775200e-05  1.85e+04  8.12e-02  9.50e-01  0.00000e+00  1.00000e+00
  74100000  1.958606e+04  1.285268e-04  1.153814e+05  1.217827e+00  9.745179e-05  1.80e+04  8.05e-02  9.50e-01  0.00000e+00  1.00000e+00
  74200000  1.959851e+04  1.244791e-04  1.159618e+05  1.218397e+00  9.716216e-05  1.76e+04  8.04e-02  9.50e-01  0.00000e+00  1.00000e+00
  74300000  1.961059e+04  1.207912e-04  1.165274e+05  1.218949e+00  9.688217e-05  1.71e+04  8.07e-02  9.50e-01  0.00000e+00  1.00000e+00
  74400000  1.962234e+04  1.175466e-04  1.170801e+05  1.219485e+00  9.661068e-05  1.68e+04  8.14e-02  9.50e-01  0.00000e+00  1.00000e+00
  74500000  1.963382e+04  1.148021e-04  1.176222e+05  1.220009e+00  9.634644e-05  1.65e+04  8.24e-02  9.50e-01  0.00000e+00  1.00000e+00
  74600000  1.964508e+04  1.125898e-04  1.181559e+05  1.220522e+00  9.608812e-05  1.62e+04  8.36e-02  9.50e-01  0.00000e+00  1.00000e+00
  74700000  1.965617e+04  1.109211e-04  1.186840e+05  1.221028e+00  9.583443e-05  1.61e+04  8.48e-02  9.50e-01  0.00000e+00  1.00000e+00
  74800000  1.966715e+04  1.097929e-04  1.192088e+05  1.221529e+00  9.558407e-05  1.60e+04  8.61e-02  9.50e-01  0.00000e+00  1.00000e+00
  74900000  1.967807e+04  1.091936e-04  1.197328e+05  1.222027e+00  9.533579e-05  1.60e+04  8.71e-02  9.50e-01  0.00000e+00  1.00000e+00
  75000000  1.968898e+04  1.091084e-04  1.202587e+05  1.222524e+00  9.508840e-05  1.60e+04  8.79e-02  9.50e-01  0.00000e+00  1.00000e+00
  75100000  1.969993e+04  1.095243e-04  1.207888e+05  1.223024e+00  9.484076e-05  1.62e+04  8.82e-02  9.50e-01  0.00000e+00  1.00000e+00
  75200000  1.971098e+04  1.104340e-04  1.213255e+05  1.223528e+00  9.459174e-05  1.64e+04  8.79e-02  9.50e-01  0.00000e+00  1.00000e+00
  75300000  1.972216e+04  1.118394e-04  1.218714e+05  1.224039e+00  9.434024e-05  1.67e+04  8.70e-02  9.50e-01  0.00000e+00  1.00000e+00
  75400000  1.973354e+04  1.137553e-04  1.224291e+05  1.224559e+00  9.408514e-05  1.70e+04  8.53e-02  9.50e-01  0.00000e+00  1.00000e+00
  75500000  1.974516e+04  1.162131e-04  1.230014e+05  1.225091e+00  9.382527e-05  1.75e+04  8.28e-02  9.50e-01  0.00000e+00  1.00000e+00
  75600000  1.975708e+04  1.192664e-04  1.235914e+05  1.225637e+00  9.355935e-05  1.81e+04  7.93e-02  9.50e-01  0.00000e+00  1.00000e+00
  75700000  1.976938e+04  1.229983e-04  1.242028e+05  1.226200e+00  9.328595e-05  1.87e+04  7.48e-02  9.50e-01  0.00000e+00  1.00000e+00
  75800000  1.978214e+04  1.275341e-04  1.248396e+05  1.226785e+00  9.300336e-05  1.95e+04  6.93e-02  9.50e-01  0.00000e+00  1.00000e+00
  75900000  1.979544e+04  1.330608e-04  1.255074e+05  1.227395e+00  9.270954e-05  2.05e+04  6.63e-02  9.50e-01  0.00000e+00  1.00000e+00
  76000000  1.980943e+04  1.398627e-04  1.262128e+05  1.228036e+00  9.240181e-05  2.17e+04  7.34e-02  9.50e-01  0.00000e+00  1.00000e+00
  76100000  1.982427e+04  1.483850e-04  1.269652e+05  1.228716e+00  9.207662e-05  2.31e+04  8.35e-02  9.50e-01  0.00000e+00  1.00000e+00
  76200000  1.983958e+04  1.531486e-04  1.277460e+05  1.229417e+00  9.174242e-05  2.40e+04  9.02e-02  9.50e-01  0.00000e+00  1.00000e+00
  76300000  1.985452e+04  1.494013e-04  1.285118e+05  1.230101e+00  9.141782e-05  2.36e+04  8.75e-02  9.50e-01  0.00000e+00  1.00000e+00
  76400000  1.986905e+04  1.452737e-04  1.292603e+05  1.230766e+00  9.110356e-05  2.31e+04  8.51e-02  9.50e-01  0.00000e+00  1.00000e+00
  76500000  1.988314e+04  1.409308e-04  1.299900e+05  1.231409e+00  9.080001e-05  2.25e+04  8.31e-02  9.50e-01  0.00000e+00  1.00000e+00
  76600000  1.989679e+04  1.364745e-04  1.307000e+05  1.232032e+00  9.050730e-05  2.20e+04  8.15e-02  9.50e-01  0.00000e+00  1.00000e+00
  76700000  1.990999e+04  1.320285e-04  1.313900e+05  1.232633e+00  9.022530e-05  2.14e+04  8.05e-02  9.50e-01  0.00000e+00  1.00000e+00
  76800000  1.992277e+04  1.277241e-04  1.320604e+05  1.233214e+00  8.995358e-05  2.08e+04  7.99e-02  9.50e-01  0.00000e+00  1.00000e+00
  76900000  1.993514e+04  1.236853e-04  1.327125e+05  1.233776e+00  8.969147e-05  2.02e+04  7.99e-02  9.50e-01  0.00000e+00  1.00000e+00
  77000000  1.994714e+04  1.200178e-04  1.333478e+05  1.234321e+00  8.943806e-05  1.97e+04  8.03e-02  9.50e-01  0.00000e+00  1.00000e+00
  77100000  1.995882e+04  1.168020e-04  1.339687e+05  1.234850e+00  8.919231e-05  1.93e+04  8.11e-02  9.50e-01  0.00000e+00  1.00000e+00
  77200000  1.997023e+04  1.140915e-04  1.345776e+05  1.235367e+00  8.895306e-05  1.90e+04  8.22e-02  9.50e-01  0.00000e+00  1.00000e+00
  77300000  1.998142e+04  1.119148e-04  1.351773e+05  1.235874e+00  8.871912e-05  1.87e+04  8.34e-02  9.50e-01  0.00000e+00  1.00000e+00
  77400000  1.999245e+04  1.102805e-04  1.357707e+05  1.236373e+00  8.848929e-05  1.85e+04  8.48e-02  9.50e-01  0.00000e+00  1.00000e+00
  77500000  2.000336e+04  1.091829e-04  1.363605e+05  1.236867e+00  8.826242e-05  1.84e+04  8.60e-02  9.50e-01  0.00000e+00  1.00000e+00
  77600000  2.001423e+04  1.086083e-04  1.369496e+05  1.237359e+00  8.803737e-05  1.84e+04  8.72e-02  9.50e-01  0.00000e+00  1.00000e+00
  77700000  2.002508e+04  1.085405e-04  1.375407e+05  1.237851e+00  8.781308e-05  1.85e+04  8.80e-02  9.50e-01  0.00000e+00  1.00000e+00
  77800000  2.003598e+04  1.089648e-04  1.381366e+05  1.238345e+00  8.758852e-05  1.86e+04  8.84e-02  9.50e-01  0.00000e+00  1.00000e+00
  77900000  2.004696e+04  1.098727e-04  1.387400e+05  1.238843e+00  8.736270e-05  1.89e+04  8.82e-02  9.50e-01  0.00000e+00  1.00000e+00
  78000000  2.005809e+04  1.112647e-04  1.393536e+05  1.239348e+00  8.713462e-05  1.92e+04  8.74e-02  9.50e-01  0.00000e+00  1.00000e+00
  78100000  2.006940e+04  1.131536e-04  1.399804e+05  1.239862e+00  8.690330e-05  1.96e+04  8.58e-02  9.50e-01  0.00000e+00  1.00000e+00
  78200000  2.008096e+04  1.155682e-04  1.406233e+05  1.240387e+00  8.666769e-05  2.01e+04  8.33e-02  9.50e-01  0.00000e+00  1.00000e+00
  78300000  2.009282e+04  1.185585e-04  1.412858e+05  1.240927e+00  8.642668e-05  2.08e+04  7.99e-02  9.50e-01  0.00000e+00  1.00000e+00
  78400000  2.010504e+04  1.222022e-04  1.419718e+05  1.241483e+00  8.617900e-05  2.15e+04  7.55e-02  9.50e-01  0.00000e+00  1.00000e+00
  78500000  2.011770e+04  1.266163e-04  1.426860e+05  1.242059e+00  8.592318e-05  2.24e+04  7.00e-02  9.50e-01  0.00000e+00  1.00000e+00
  78600000  2.013090e+04  1.319749e-04  1.434339e+05  1.242660e+00  8.565741e-05  2.35e+04  6.56e-02  9.50e-01  0.00000e+00  1.00000e+00
  78700000  2.014475e+04  1.385411e-04  1.442230e+05  1.243291e+00  8.537942e-05  2.48e+04  7.15e-02  9.50e-01  0.00000e+00  1.00000e+00
  78800000  2.015942e+04  1.467241e-04  1.450630e+05  1.243959e+00  8.508613e-05  2.64e+04  8.10e-02  9.50e-01  0.00000e+00  1.00000e+00
  78900000  2.017477e+04  1.534159e-04  1.459460e+05  1.244658e+00  8.478074e-05  2.78e+04  8.95e-02  9.50e-01  0.00000e+00  1.00000e+00
  79000000  2.018980e+04  1.503238e-04  1.468159e+05  1.245341e+00  8.448280e-05  2.74e+04  8.75e-02  9.50e-01  0.00000e+00  1.00000e+00
  79100000  2.020442e+04  1.462568e-04  1.476666e+05  1.246006e+00  8.419418e-05  2.69e+04  8.50e-02  9.50e-01  0.00000e+00  1.00000e+00
  79200000  2.021862e+04  1.419463e-04  1.484963e+05  1.246650e+00  8.391526e-05  2.62e+04  8.29e-02  9.50e-01  0.00000e+00  1.00000e+00
  79300000  2.023237e+04  1.374874e-04  1.493037e+05  1.247273e+00  8.364624e-05  2.56e+04  8.12e-02  9.50e-01  0.00000e+00  1.00000e+00
  79400000  2.024567e+04  1.330006e-04  1.500883e+05  1.247875e+00  8.338707e-05  2.49e+04  8.01e-02  9.50e-01  0.00000e+00  1.00000e+00
  79500000  2.025853e+04  1.286182e-04  1.508505e+05  1.248456e+00  8.313744e-05  2.42e+04  7.95e-02  9.50e-01  0.00000e+00  1.00000e+00
  79600000  2.027098e+04  1.244683e-04  1.515911e+05  1.249018e+00  8.289680e-05  2.35e+04  7.93e-02  9.50e-01  0.00000e+00  1.00000e+00
  79700000  2.028304e+04  1.206632e-04  1.523121e+05  1.249562e+00  8.266436e-05  2.30e+04  7.97e-02  9.50e-01  0.00000e+00  1.00000e+00
  79800000  2.029477e+04  1.172909e-04  1.530158e+05  1.250090e+00  8.243921e-05  2.24e+04  8.04e-02  9.50e-01  0.00000e+00  1.00000e+00
  79900000  2.030621e+04  1.144122e-04  1.537050e+05  1.250605e+00  8.222032e-05  2.20e+04  8.15e-02  9.50e-01  0.00000e+00  1.00000e+00
  80000000  2.031742e+04  1.120614e-04  1.543827e+05  1.251109e+00  8.200660e-05  2.16e+04  8.27e-02  9.50e-01  0.00000e+00  1.00000e+00
  80100000  2.032844e+04  1.102512e-04  1.550521e+05  1.251605e+00  8.179696e-05  2.14e+04  8.41e-02  9.50e-01  0.00000e+00  1.00000e+00
  80200000  2.033934e+04  1.089783e-04  1.557164e+05  1.252095e+00  8.159035e-05  2.12e+04  8.55e-02  9.50e-01  0.00000e+00  1.00000e+00
  80300000  2.035016e+04  1.082294e-04  1.563788e+05  1.252582e+00  8.138572e-05  2.12e+04  8.68e-02  9.50e-01  0.00000e+00  1.00000e+00
  80400000  2.036096e+04  1.079868e-04  1.570423e+05  1.253068e+00  8.118211e-05  2.12e+04  8.78e-02  9.50e-01  0.00000e+00  1.00000e+00
  80500000  2.037179e+04  1.082336e-04  1.577101e+05  1.253555e+00  8.097857e-05  2.14e+04  8.84e-02  9.50e-01  0.00000e+00  1.00000e+00
  80600000  2.038268e+04  1.089571e-04  1.583851e+05  1.254046e+00  8.077420e-05  2.16e+04  8.86e-02  9.50e-01  0.00000e+00  1.00000e+00
  80700000  2.039370e+04  1.101527e-04  1.590704e+05  1.254542e+00  8.056813e-05  2.20e+04  8.81e-02  9.50e-01  0.00000e+00  1.00000e+00
  80800000  2.040488e+04  1.118264e-04  1.597690e+05  1.255047e+00  8.035947e-05  2.24e+04  8.69e-02  9.50e-01  0.00000e+00  1.00000e+00
  80900000  2.041628e+04  1.139983e-04  1.604843e+05  1.255561e+00  8.014734e-05  2.30e+04  8.48e-02  9.50e-01  0.00000e+00  1.00000e+00
  81000000  2.042795e+04  1.167065e-04  1.612197e+05  1.256089e+00  7.993076e-05  2.36e+04  8.19e-02  9.50e-01  0.00000e+00  1.00000e+00
  81100000  2.043995e+04  1.200126e-04  1.619793e+05  1.256631e+00  7.970868e-05  2.44e+04  7.80e-02  9.50e-01  0.00000e+00  1.00000e+00
  81200000  2.045235e+04  1.240102e-04  1.627679e+05  1.257192e+00  7.947990e-05  2.54e+04  7.30e-02  9.50e-01  0.00000e+00  1.00000e+00
  81300000  2.046524e+04  1.288387e-04  1.635910e+05  1.257775e+00  7.924296e-05  2.65e+04  6.70e-02  9.50e-01  0.00000e+00  1.00000e+00
  81400000  2.047871e+04  1.347058e-04  1.644557e+05  1.258384e+00  7.899606e-05  2.79e+04  6.70e-02  9.50e-01  0.00000e+00  1.00000e+00
  81500000  2.049290e+04  1.419286e-04  1.653714e+05  1.259027e+00  7.873687e-05  2.95e+04  7.49e-02  9.50e-01  0.00000e+00  1.00000e+00
  81600000  2.050799e+04  1.509008e-04  1.663500e+05  1.259709e+00  7.846239e-05  3.16e+04  8.54e-02  9.50e-01  0.00000e+00  1.00000e+00
  81700000  2.052326e+04  1.527181e-04  1.673457e+05  1.260400e+00  7.818578e-05  3.22e+04  8.86e-02  9.50e-01  0.00000e+00  1.00000e+00
  81800000  2.053815e+04  1.488394e-04  1.683211e+05  1.261072e+00  7.791734e-05  3.16e+04  8.59e-02  9.50e-01  0.00000e+00  1.00000e+00
  81900000  2.055261e+04  1.446676e-04  1.692739e+05  1.261725e+00  7.765755e-05  3.09e+04  8.35e-02  9.50e-01  0.00000e+00  1.00000e+00
  82000000  2.056664e+04  1.402759e-04  1.702022e+05  1.262357e+00  7.740671e-05  3.01e+04  8.16e-02  9.50e-01  0.00000e+00  1.00000e+00
  82100000  2.058022e+04  1.357710e-04  1.711048e+05  1.262968e+00  7.716492e-05  2.93e+04  8.01e-02  9.50e-01  0.00000e+00  1.00000e+00
  82200000  2.059334e+04  1.312805e-04  1.719815e+05  1.263557e+00  7.693208e-05  2.85e+04  7.92e-02  9.50e-01  0.00000e+00  1.00000e+00
  82300000  2.060604e+04  1.269379e-04  1.728327e+05  1.264127e+00  7.670781e-05  2.77e+04  7.88e-02  9.50e-01  0.00000e+00  1.00000e+00
  82400000  2.061833e+04  1.228682e-04  1.736601e+05  1.264677e+00  7.649154e-05  2.70e+04  7.89e-02  9.50e-01  0.00000e+00  1.00000e+00
  82500000  2.063024e+04  1.191765e-04  1.744659e+05  1.265211e+00  7.628251e-05  2.63e+04  7.95e-02  9.50e-01  0.00000e+00  1.00000e+00
  82600000  2.064184e+04  1.159418e-04  1.752530e+05  1.265729e+00  7.607985e-05  2.57e+04  8.04e-02  9.50e-01  0.00000e+00  1.00000e+00
  82700000  2.065316e+04  1.132153e-04  1.760246e+05  1.266236e+00  7.588259e-05  2.52e+04  8.16e-02  9.50e-01  0.00000e+00  1.00000e+00
  82800000  2.066426e+04  1.110229e-04  1.767842e+05  1.266732e+00  7.568973e-05  2.49e+04  8.29e-02  9.50e-01  0.00000e+00  1.00000e+00
  82900000  2.067520e+04  1.093703e-04  1.775354e+05  1.267220e+00  7.550031e-05  2.46e+04  8.44e-02  9.50e-01  0.00000e+00  1.00000e+00
  83000000  2.068602e+04  1.082491e-04  1.782818e+05  1.267704e+00  7.531334e-05  2.45e+04  8.58e-02  9.50e-01  0.00000e+00  1.00000e+00
  83100000  2.069679e+04  1.076427e-04  1.790270e+05  1.268185e+00  7.512792e-05  2.44e+04  8.71e-02  9.50e-01  0.00000e+00  1.00000e+00
  83200000  2.070754e+04  1.075318e-04  1.797744e+05  1.268666e+00  7.494318e-05  2.45e+04  8.81e-02  9.50e-01  0.00000e+00  1.00000e+00
  83300000  2.071833e+04  1.078990e-04  1.805274e+05  1.269148e+00  7.475829e-05  2.47e+04  8.87e-02  9.50e-01  0.00000e+00  1.00000e+00
  83400000  2.072920e+04  1.087319e-04  1.812893e+05  1.269635e+00  7.457244e-05  2.50e+04  8.88e-02  9.50e-01  0.00000e+00  1.00000e+00
  83500000  2.074021e+04  1.100268e-04  1.820634e+05  1.270128e+00  7.438486e-05  2.54e+04  8.82e-02  9.50e-01  0.00000e+00  1.00000e+00
  83600000  2.075139e+04  1.117913e-04  1.828532e+05  1.270629e+00  7.419476e-05  2.60e+04  8.69e-02  9.50e-01  0.00000e+00  1.00000e+00
  83700000  2.076279e+04  1.140470e-04  1.836624e+05  1.271141e+00  7.400134e-05  2.66e+04  8.47e-02  9.50e-01  0.00000e+00  1.00000e+00
  83800000  2.077447e+04  1.168340e-04  1.844949e+05  1.271665e+00  7.380373e-05  2.74e+04  8.16e-02  9.50e-01  0.00000e+00  1.00000e+00
  83900000  2.078650e+04  1.202159e-04  1.853553e+05  1.272205e+00  7.360098e-05  2.83e+04  7.75e-02  9.50e-01  0.00000e+00  1.00000e+00
  84000000  2.079892e+04  1.242889e-04  1.862489e+05  1.272764e+00  7.339197e-05  2.94e+04  7.24e-02  9.50e-01  0.00000e+00  1.00000e+00
  84100000  2.081184e+04  1.291956e-04  1.871821e+05  1.273345e+00  7.317540e-05  3.08e+04  6.63e-02  9.50e-01  0.00000e+00  1.00000e+00
  84200000  2.082536e+04  1.351484e-04  1.881630e+05  1.273952e+00  7.294962e-05  3.24e+04  6.70e-02  9.50e-01  0.00000e+00  1.00000e+00
