      step          time         t_Gyr         rho_c  rhoc_Msunpc3         v_max     v_max_kms        Kn_min       mintrel   mintrel_Gyr
   9199333  8.288097e+03  2.837224e+00  3.315214e+02  1.597780e+01  6.236799e-01  3.135620e+02  3.549979e-03  4.833079e-03  1.654485e-06
   9221642  8.303082e+03  2.842354e+00  3.348366e+02  1.613758e+01  6.245172e-01  3.139830e+02  3.527625e-03  4.778805e-03  1.635905e-06
   9244035  8.318077e+03  2.847487e+00  3.381851e+02  1.629895e+01  6.253554e-01  3.144044e+02  3.505413e-03  4.725141e-03  1.617535e-06
   9266573  8.333081e+03  2.852624e+00  3.415670e+02  1.646195e+01  6.261945e-01  3.148263e+02  3.483341e-03  4.672082e-03  1.599371e-06
   9289304  8.348094e+03  2.857763e+00  3.449828e+02  1.662657e+01  6.270345e-01  3.152486e+02  3.461410e-03  4.619621e-03  1.581413e-06
   9312221  8.363115e+03  2.862905e+00  3.484327e+02  1.679284e+01  6.278754e-01  3.156713e+02  3.439619e-03  4.567750e-03  1.563656e-06
   9335316  8.378147e+03  2.868051e+00  3.519171e+02  1.696078e+01  6.287171e-01  3.160945e+02  3.417966e-03  4.516464e-03  1.546099e-06
   9358580  8.393187e+03  2.873199e+00  3.554364e+02  1.713039e+01  6.295597e-01  3.165182e+02  3.396451e-03  4.465755e-03  1.528740e-06
   9382003  8.408236e+03  2.878351e+00  3.589908e+02  1.730170e+01  6.304032e-01  3.169422e+02  3.375073e-03  4.415619e-03  1.511577e-06
   9405576  8.423295e+03  2.883506e+00  3.625807e+02  1.747471e+01  6.312475e-01  3.173667e+02  3.353831e-03  4.366047e-03  1.494608e-06
   9429289  8.438363e+03  2.888664e+00  3.662066e+02  1.764946e+01  6.320927e-01  3.177917e+02  3.332724e-03  4.317033e-03  1.477829e-06
   9453131  8.453441e+03  2.893826e+00  3.698688e+02  1.782596e+01  6.329388e-01  3.182170e+02  3.311751e-03  4.268570e-03  1.461239e-06
   9477090  8.468528e+03  2.898991e+00  3.735676e+02  1.800423e+01  6.337858e-01  3.186429e+02  3.290911e-03  4.220653e-03  1.444836e-06
   9501154  8.483625e+03  2.904158e+00  3.773033e+02  1.818427e+01  6.346336e-01  3.190691e+02  3.270204e-03  4.173276e-03  1.428618e-06
   9525311  8.498731e+03  2.909330e+00  3.810765e+02  1.836612e+01  6.354823e-01  3.194958e+02  3.249629e-03  4.126433e-03  1.412582e-06
   9549558  8.513846e+03  2.914504e+00  3.848874e+02  1.854979e+01  6.363319e-01  3.199229e+02  3.229184e-03  4.080116e-03  1.396727e-06
   9573997  8.528971e+03  2.919682e+00  3.887363e+02  1.873529e+01  6.371823e-01  3.203505e+02  3.208869e-03  4.034322e-03  1.381050e-06
   9598652  8.544106e+03  2.924863e+00  3.926238e+02  1.892265e+01  6.380336e-01  3.207785e+02  3.188684e-03  3.989044e-03  1.365550e-06
   9623514  8.559250e+03  2.930047e+00  3.965501e+02  1.911188e+01  6.388858e-01  3.212069e+02  3.168626e-03  3.944275e-03  1.350225e-06
   9648572  8.574404e+03  2.935234e+00  4.005156e+02  1.930300e+01  6.397388e-01  3.216358e+02  3.148697e-03  3.900011e-03  1.335072e-06
   9673816  8.589568e+03  2.940425e+00  4.045209e+02  1.949604e+01  6.405926e-01  3.220651e+02  3.128894e-03  3.856244e-03  1.320090e-06
   9699233  8.604741e+03  2.945620e+00  4.085661e+02  1.969100e+01  6.414474e-01  3.224948e+02  3.109217e-03  3.812972e-03  1.305276e-06
   9724812  8.619924e+03  2.950817e+00  4.126519e+02  1.988791e+01  6.423029e-01  3.229250e+02  3.089665e-03  3.770185e-03  1.290629e-06
   9750539  8.635117e+03  2.956018e+00  4.167786e+02  2.008680e+01  6.431594e-01  3.233555e+02  3.070237e-03  3.727880e-03  1.276147e-06
   9776400  8.650319e+03  2.961222e+00  4.209464e+02  2.028767e+01  6.440167e-01  3.237866e+02  3.050933e-03  3.686053e-03  1.261829e-06
   9802381  8.665532e+03  2.966430e+00  4.251560e+02  2.049055e+01  6.448749e-01  3.242180e+02  3.031752e-03  3.644695e-03  1.247671e-06
   9828467  8.680755e+03  2.971641e+00  4.294077e+02  2.069547e+01  6.457339e-01  3.246499e+02  3.012692e-03  3.603803e-03  1.233673e-06
   9854641  8.695987e+03  2.976855e+00  4.337018e+02  2.090242e+01  6.465937e-01  3.250822e+02  2.993754e-03  3.563373e-03  1.219832e-06
   9880924  8.711229e+03  2.982073e+00  4.380389e+02  2.111145e+01  6.474544e-01  3.255149e+02  2.974937e-03  3.523397e-03  1.206148e-06
   9907446  8.726481e+03  2.987294e+00  4.424194e+02  2.132257e+01  6.483160e-01  3.259481e+02  2.956238e-03  3.483871e-03  1.192617e-06
   9934210  8.741744e+03  2.992519e+00  4.468437e+02  2.153580e+01  6.491784e-01  3.263817e+02  2.937659e-03  3.444791e-03  1.179239e-06
   9961205  8.757016e+03  2.997747e+00  4.513123e+02  2.175116e+01  6.500417e-01  3.268157e+02  2.919198e-03  3.406149e-03  1.166011e-06
   9988417  8.772299e+03  3.002979e+00  4.558255e+02  2.196868e+01  6.509058e-01  3.272501e+02  2.900854e-03  3.367944e-03  1.152932e-06
  10015832  8.787591e+03  3.008214e+00  4.603838e+02  2.218837e+01  6.517707e-01  3.276850e+02  2.882627e-03  3.330168e-03  1.140001e-06
  10043436  8.802894e+03  3.013452e+00  4.649877e+02  2.241026e+01  6.526365e-01  3.281203e+02  2.864515e-03  3.292818e-03  1.127215e-06
  10071213  8.818207e+03  3.018695e+00  4.696377e+02  2.263436e+01  6.535031e-01  3.285560e+02  2.846519e-03  3.255888e-03  1.114572e-06
  10099146  8.833530e+03  3.023940e+00  4.743342e+02  2.286071e+01  6.543706e-01  3.289921e+02  2.828637e-03  3.219373e-03  1.102073e-06
  10127217  8.848864e+03  3.029189e+00  4.790775e+02  2.308932e+01  6.552389e-01  3.294286e+02  2.810869e-03  3.183271e-03  1.089714e-06
  10155409  8.864208e+03  3.034442e+00  4.838684e+02  2.332022e+01  6.561081e-01  3.298656e+02  2.793214e-03  3.147573e-03  1.077494e-06
  10183702  8.879562e+03  3.039698e+00  4.887073e+02  2.355343e+01  6.569781e-01  3.303030e+02  2.775671e-03  3.112278e-03  1.065411e-06
  10212076  8.894926e+03  3.044957e+00  4.935945e+02  2.378897e+01  6.578489e-01  3.307409e+02  2.758239e-03  3.077380e-03  1.053465e-06
  10240594  8.910301e+03  3.050221e+00  4.985304e+02  2.402686e+01  6.587205e-01  3.311791e+02  2.740919e-03  3.042875e-03  1.041653e-06
  10269395  8.925686e+03  3.055487e+00  5.035157e+02  2.426713e+01  6.595930e-01  3.316177e+02  2.723709e-03  3.008759e-03  1.029974e-06
  10298469  8.941082e+03  3.060758e+00  5.085510e+02  2.450980e+01  6.604663e-01  3.320568e+02  2.706608e-03  2.975026e-03  1.018426e-06
  10327800  8.956488e+03  3.066031e+00  5.136366e+02  2.475490e+01  6.613405e-01  3.324963e+02  2.689615e-03  2.941673e-03  1.007009e-06
  10357372  8.971905e+03  3.071309e+00  5.187730e+02  2.500246e+01  6.622155e-01  3.329362e+02  2.672731e-03  2.908696e-03  9.957199e-07
  10387167  8.987332e+03  3.076590e+00  5.239608e+02  2.525248e+01  6.630913e-01  3.333765e+02  2.655954e-03  2.876090e-03  9.845579e-07
  10417167  9.002770e+03  3.081875e+00  5.292005e+02  2.550502e+01  6.639679e-01  3.338173e+02  2.639283e-03  2.843849e-03  9.735213e-07
  10447351  9.018218e+03  3.087163e+00  5.344926e+02  2.576007e+01  6.648454e-01  3.342584e+02  2.622719e-03  2.811973e-03  9.626091e-07
  10477698  9.033677e+03  3.092455e+00  5.398376e+02  2.601768e+01  6.657237e-01  3.347000e+02  2.606260e-03  2.780454e-03  9.518196e-07
  10508186  9.049147e+03  3.097751e+00  5.452361e+02  2.627786e+01  6.666028e-01  3.351420e+02  2.589905e-03  2.749291e-03  9.411516e-07
  10538791  9.064628e+03  3.103050e+00  5.506885e+02  2.654064e+01  6.674827e-01  3.355844e+02  2.573654e-03  2.718478e-03  9.306037e-07
  10569489  9.080119e+03  3.108353e+00  5.561954e+02  2.680604e+01  6.683635e-01  3.360272e+02  2.557507e-03  2.688013e-03  9.201745e-07
  10600256  9.095621e+03  3.113660e+00  5.617575e+02  2.707411e+01  6.692451e-01  3.364704e+02  2.541462e-03  2.657889e-03  9.098624e-07
  10631225  9.111134e+03  3.118971e+00  5.673752e+02  2.734486e+01  6.701275e-01  3.369141e+02  2.525519e-03  2.628104e-03  8.996663e-07
  10662518  9.126657e+03  3.124285e+00  5.730490e+02  2.761831e+01  6.710107e-01  3.373581e+02  2.509678e-03  2.598655e-03  8.895852e-07
  10694118  9.142192e+03  3.129603e+00  5.787795e+02  2.789449e+01  6.718947e-01  3.378025e+02  2.493937e-03  2.569538e-03  8.796175e-07
  10726006  9.157737e+03  3.134924e+00  5.845673e+02  2.817344e+01  6.727795e-01  3.382474e+02  2.478296e-03  2.540748e-03  8.697620e-07
  10758162  9.173294e+03  3.140250e+00  5.904132e+02  2.845518e+01  6.736652e-01  3.386927e+02  2.462755e-03  2.512281e-03  8.600170e-07
  10790562  9.188861e+03  3.145579e+00  5.963173e+02  2.873974e+01  6.745517e-01  3.391384e+02  2.447312e-03  2.484135e-03  8.503820e-07
  10823183  9.204439e+03  3.150912e+00  6.022806e+02  2.902714e+01  6.754389e-01  3.395844e+02  2.431967e-03  2.456305e-03  8.408552e-07
  10856000  9.220029e+03  3.156248e+00  6.083036e+02  2.931742e+01  6.763270e-01  3.400309e+02  2.416720e-03  2.428788e-03  8.314355e-07
  10888985  9.235630e+03  3.161589e+00  6.143867e+02  2.961060e+01  6.772159e-01  3.404778e+02  2.401570e-03  2.401581e-03  8.221218e-07
  10922110  9.251241e+03  3.166933e+00  6.205307e+02  2.990671e+01  6.781056e-01  3.409251e+02  2.386516e-03  2.374680e-03  8.129129e-07
  10955345  9.266864e+03  3.172281e+00  6.267360e+02  3.020578e+01  6.789961e-01  3.413728e+02  2.371557e-03  2.348082e-03  8.038077e-07
  10988660  9.282498e+03  3.177633e+00  6.330035e+02  3.050784e+01  6.798874e-01  3.418210e+02  2.356694e-03  2.321783e-03  7.948048e-07
  11022030  9.298143e+03  3.182989e+00  6.393336e+02  3.081292e+01  6.807795e-01  3.422695e+02  2.341925e-03  2.295780e-03  7.859032e-07
  11055673  9.313799e+03  3.188348e+00  6.457269e+02  3.112105e+01  6.816724e-01  3.427184e+02  2.327250e-03  2.270069e-03  7.771018e-07
  11089685  9.329466e+03  3.193711e+00  6.521842e+02  3.143226e+01  6.825661e-01  3.431677e+02  2.312669e-03  2.244647e-03  7.683994e-07
  11124044  9.345145e+03  3.199079e+00  6.587061e+02  3.174658e+01  6.834606e-01  3.436174e+02  2.298180e-03  2.219512e-03  7.597948e-07
  11158726  9.360835e+03  3.204450e+00  6.652932e+02  3.206405e+01  6.843558e-01  3.440675e+02  2.283783e-03  2.194659e-03  7.512870e-07
  11193705  9.376536e+03  3.209825e+00  6.719462e+02  3.238470e+01  6.852519e-01  3.445180e+02  2.269477e-03  2.170085e-03  7.428748e-07
  11228952  9.392249e+03  3.215203e+00  6.786657e+02  3.270855e+01  6.861488e-01  3.449689e+02  2.255262e-03  2.145788e-03  7.345572e-07
  11264437  9.407973e+03  3.220586e+00  6.854525e+02  3.303564e+01  6.870465e-01  3.454203e+02  2.241137e-03  2.121764e-03  7.263331e-07
  11300127  9.423709e+03  3.225973e+00  6.923071e+02  3.336600e+01  6.879449e-01  3.458720e+02  2.227102e-03  2.098010e-03  7.182016e-07
  11335988  9.439456e+03  3.231364e+00  6.992302e+02  3.369966e+01  6.888442e-01  3.463241e+02  2.213157e-03  2.074523e-03  7.101615e-07
  11371984  9.455214e+03  3.236758e+00  7.062225e+02  3.403666e+01  6.897442e-01  3.467766e+02  2.199300e-03  2.051300e-03  7.022118e-07
  11408078  9.470984e+03  3.242157e+00  7.132849e+02  3.437703e+01  6.906450e-01  3.472295e+02  2.185531e-03  2.028339e-03  6.943514e-07
  11444230  9.486766e+03  3.247559e+00  7.204179e+02  3.472081e+01  6.915466e-01  3.476827e+02  2.171849e-03  2.005635e-03  6.865794e-07
  11480430  9.502559e+03  3.252965e+00  7.276221e+02  3.506802e+01  6.924490e-01  3.481364e+02  2.158254e-03  1.983187e-03  6.788948e-07
  11516982  9.518364e+03  3.258376e+00  7.348985e+02  3.541870e+01  6.933521e-01  3.485905e+02  2.144745e-03  1.960991e-03  6.712965e-07
  11553955  9.534181e+03  3.263790e+00  7.422476e+02  3.577290e+01  6.942561e-01  3.490450e+02  2.131322e-03  1.939044e-03  6.637837e-07
  11591321  9.550009e+03  3.269209e+00  7.496702e+02  3.613063e+01  6.951608e-01  3.494998e+02  2.117985e-03  1.917344e-03  6.563553e-07
  11629050  9.565849e+03  3.274631e+00  7.571671e+02  3.649195e+01  6.960663e-01  3.499551e+02  2.104732e-03  1.895888e-03  6.490104e-07
  11667108  9.581701e+03  3.280058e+00  7.647389e+02  3.685687e+01  6.969726e-01  3.504107e+02  2.091563e-03  1.874674e-03  6.417481e-07
  11705459  9.597564e+03  3.285488e+00  7.723862e+02  3.722544e+01  6.978796e-01  3.508667e+02  2.078478e-03  1.853698e-03  6.345676e-07
  11744065  9.613439e+03  3.290922e+00  7.801101e+02  3.759770e+01  6.987874e-01  3.513231e+02  2.065476e-03  1.832958e-03  6.274677e-07
  11782885  9.629326e+03  3.296361e+00  7.879113e+02  3.797368e+01  6.996960e-01  3.517799e+02  2.052557e-03  1.812451e-03  6.204476e-07
  11821875  9.645225e+03  3.301803e+00  7.957905e+02  3.835342e+01  7.006053e-01  3.522371e+02  2.039719e-03  1.792174e-03  6.135064e-07
  11860989  9.661135e+03  3.307250e+00  8.037485e+02  3.873696e+01  7.015154e-01  3.526947e+02  2.026964e-03  1.772126e-03  6.066432e-07
  11900180  9.677058e+03  3.312701e+00  8.117861e+02  3.912433e+01  7.024263e-01  3.531526e+02  2.014289e-03  1.752302e-03  5.998571e-07
  11939398  9.692993e+03  3.318156e+00  8.199041e+02  3.951558e+01  7.033380e-01  3.536110e+02  2.001694e-03  1.732701e-03  5.931472e-07
  11978664  9.708939e+03  3.323615e+00  8.281033e+02  3.991075e+01  7.042504e-01  3.540697e+02  1.989179e-03  1.713320e-03  5.865128e-07
  12018369  9.724898e+03  3.329078e+00  8.363844e+02  4.030986e+01  7.051635e-01  3.545288e+02  1.976744e-03  1.694158e-03  5.799530e-07
  12058555  9.740868e+03  3.334545e+00  8.447483e+02  4.071296e+01  7.060774e-01  3.549883e+02  1.964388e-03  1.675211e-03  5.734669e-07
  12099188  9.756851e+03  3.340016e+00  8.531959e+02  4.112010e+01  7.069921e-01  3.554482e+02  1.952110e-03  1.656476e-03  5.670536e-07
  12140229  9.772846e+03  3.345491e+00  8.617280e+02  4.153130e+01  7.079076e-01  3.559084e+02  1.939910e-03  1.637952e-03  5.607124e-07
  12181636  9.788852e+03  3.350971e+00  8.703454e+02  4.194662e+01  7.088237e-01  3.563690e+02  1.927788e-03  1.619637e-03  5.544424e-07
  12223364  9.804871e+03  3.356455e+00  8.790491e+02  4.236610e+01  7.097407e-01  3.568300e+02  1.915742e-03  1.601526e-03  5.482429e-07
  12265363  9.820902e+03  3.361942e+00  8.878396e+02  4.278976e+01  7.106584e-01  3.572914e+02  1.903773e-03  1.583620e-03  5.421131e-07
  12307582  9.836946e+03  3.367434e+00  8.967182e+02  4.321767e+01  7.115768e-01  3.577531e+02  1.891880e-03  1.565915e-03  5.360520e-07
  12349965  9.853002e+03  3.372931e+00  9.056855e+02  4.364985e+01  7.124960e-01  3.582153e+02  1.880062e-03  1.548408e-03  5.300591e-07
  12392454  9.869070e+03  3.378431e+00  9.147426e+02  4.408636e+01  7.134159e-01  3.586778e+02  1.868319e-03  1.531098e-03  5.241335e-07
  12434988  9.885150e+03  3.383936e+00  9.238901e+02  4.452723e+01  7.143366e-01  3.591407e+02  1.856651e-03  1.513983e-03  5.182745e-07
  12477505  9.901242e+03  3.389445e+00  9.331291e+02  4.497250e+01  7.152580e-01  3.596039e+02  1.845057e-03  1.497060e-03  5.124813e-07
  12520079  9.917347e+03  3.394958e+00  9.424605e+02  4.542223e+01  7.161801e-01  3.600675e+02  1.833536e-03  1.480327e-03  5.067532e-07
  12563190  9.933464e+03  3.400475e+00  9.518852e+02  4.587646e+01  7.171030e-01  3.605315e+02  1.822088e-03  1.463782e-03  5.010894e-07
  12606852  9.949593e+03  3.405996e+00  9.614041e+02  4.633523e+01  7.180266e-01  3.609959e+02  1.810714e-03  1.447423e-03  4.954893e-07
  12651022  9.965735e+03  3.411522e+00  9.710182e+02  4.679858e+01  7.189510e-01  3.614606e+02  1.799411e-03  1.431247e-03  4.899520e-07
  12695652  9.981889e+03  3.417052e+00  9.807284e+02  4.726657e+01  7.198760e-01  3.619257e+02  1.788180e-03  1.415254e-03  4.844770e-07
  12740689  9.998056e+03  3.422587e+00  9.905357e+02  4.773924e+01  7.208018e-01  3.623911e+02  1.777020e-03  1.399440e-03  4.790635e-07
  12786076  1.001424e+04  3.428125e+00  1.000441e+03  4.821663e+01  7.217284e-01  3.628570e+02  1.765931e-03  1.383803e-03  4.737107e-07
  12831751  1.003043e+04  3.433668e+00  1.010446e+03  4.869880e+01  7.226557e-01  3.633232e+02  1.754912e-03  1.368342e-03  4.684180e-07
  12877647  1.004663e+04  3.439215e+00  1.020550e+03  4.918579e+01  7.235837e-01  3.637897e+02  1.743963e-03  1.353055e-03  4.631848e-07
  12923695  1.006285e+04  3.444767e+00  1.030756e+03  4.967766e+01  7.245124e-01  3.642567e+02  1.733084e-03  1.337939e-03  4.580103e-07
  12969821  1.007908e+04  3.450323e+00  1.041063e+03  5.017444e+01  7.254418e-01  3.647239e+02  1.722273e-03  1.322993e-03  4.528939e-07
  13015949  1.009532e+04  3.455883e+00  1.051474e+03  5.067619e+01  7.263720e-01  3.651916e+02  1.711531e-03  1.308215e-03  4.478349e-07
  13062000  1.011158e+04  3.461447e+00  1.061989e+03  5.118296e+01  7.273029e-01  3.656596e+02  1.700857e-03  1.293602e-03  4.428327e-07
  13108127  1.012784e+04  3.467016e+00  1.072609e+03  5.169479e+01  7.282345e-01  3.661280e+02  1.690251e-03  1.279154e-03  4.378867e-07
  13154899  1.014412e+04  3.472589e+00  1.083335e+03  5.221174e+01  7.291668e-01  3.665967e+02  1.679713e-03  1.264868e-03  4.329963e-07
  13202304  1.016042e+04  3.478167e+00  1.094169e+03  5.273386e+01  7.300998e-01  3.670658e+02  1.669240e-03  1.250743e-03  4.281607e-07
  13250288  1.017672e+04  3.483749e+00  1.105110e+03  5.326120e+01  7.310335e-01  3.675352e+02  1.658835e-03  1.236776e-03  4.233795e-07
  13298792  1.019304e+04  3.489335e+00  1.116162e+03  5.379383e+01  7.319680e-01  3.680050e+02  1.648495e-03  1.222965e-03  4.186518e-07
  13347749  1.020937e+04  3.494926e+00  1.127323e+03  5.433177e+01  7.329031e-01  3.684752e+02  1.638221e-03  1.209310e-03  4.139773e-07
  13397087  1.022572e+04  3.500521e+00  1.138597e+03  5.487509e+01  7.338390e-01  3.689457e+02  1.628012e-03  1.195808e-03  4.093552e-07
  13446728  1.024208e+04  3.506121e+00  1.149983e+03  5.542385e+01  7.347756e-01  3.694166e+02  1.617867e-03  1.182457e-03  4.047850e-07
  13496588  1.025845e+04  3.511725e+00  1.161483e+03  5.597810e+01  7.357128e-01  3.698878e+02  1.607787e-03  1.169257e-03  4.002661e-07
  13546579  1.027483e+04  3.517334e+00  1.173098e+03  5.653788e+01  7.366508e-01  3.703594e+02  1.597771e-03  1.156204e-03  3.957978e-07
  13596608  1.029123e+04  3.522947e+00  1.184829e+03  5.710327e+01  7.375895e-01  3.708313e+02  1.587818e-03  1.143298e-03  3.913798e-07
  13646580  1.030764e+04  3.528564e+00  1.196677e+03  5.767431e+01  7.385288e-01  3.713036e+02  1.577928e-03  1.130537e-03  3.870112e-07
  13696396  1.032406e+04  3.534186e+00  1.208644e+03  5.825106e+01  7.394689e-01  3.717762e+02  1.568101e-03  1.117919e-03  3.826918e-07
  13746318  1.034050e+04  3.539812e+00  1.220731e+03  5.883358e+01  7.404096e-01  3.722492e+02  1.558336e-03  1.105442e-03  3.784207e-07
  13797004  1.035694e+04  3.545443e+00  1.232938e+03  5.942193e+01  7.413511e-01  3.727225e+02  1.548634e-03  1.093106e-03  3.741976e-07
  13848417  1.037341e+04  3.551078e+00  1.245268e+03  6.001615e+01  7.422932e-01  3.731962e+02  1.538992e-03  1.080908e-03  3.700220e-07
  13900492  1.038988e+04  3.556718e+00  1.257721e+03  6.061631e+01  7.432360e-01  3.736702e+02  1.529412e-03  1.068847e-03  3.658931e-07
  13953155  1.040637e+04  3.562363e+00  1.270298e+03  6.122248e+01  7.441795e-01  3.741445e+02  1.519892e-03  1.056921e-03  3.618106e-07
  14006323  1.042287e+04  3.568011e+00  1.283001e+03  6.183471e+01  7.451237e-01  3.746192e+02  1.510433e-03  1.045129e-03  3.577739e-07
  14059906  1.043939e+04  3.573665e+00  1.295831e+03  6.245306e+01  7.460685e-01  3.750942e+02  1.501033e-03  1.033469e-03  3.537824e-07
  14113806  1.045591e+04  3.579323e+00  1.308790e+03  6.307760e+01  7.470141e-01  3.755696e+02  1.491693e-03  1.021940e-03  3.498357e-07
  14167918  1.047246e+04  3.584985e+00  1.321878e+03  6.370839e+01  7.479603e-01  3.760454e+02  1.482413e-03  1.010540e-03  3.459333e-07
  14222130  1.048901e+04  3.590652e+00  1.335097e+03  6.434547e+01  7.489072e-01  3.765214e+02  1.473191e-03  9.992682e-04  3.420747e-07
  14276327  1.050558e+04  3.596324e+00  1.348448e+03  6.498894e+01  7.498547e-01  3.769978e+02  1.464027e-03  9.881227e-04  3.382593e-07
  14330389  1.052216e+04  3.602000e+00  1.361932e+03  6.563884e+01  7.508030e-01  3.774745e+02  1.454921e-03  9.771022e-04  3.344867e-07
  14384193  1.053875e+04  3.607681e+00  1.375552e+03  6.629523e+01  7.517519e-01  3.779516e+02  1.445873e-03  9.662054e-04  3.307565e-07
  14438137  1.055536e+04  3.613366e+00  1.389307e+03  6.695818e+01  7.527014e-01  3.784290e+02  1.436883e-03  9.554308e-04  3.270680e-07
  14492977  1.057198e+04  3.619056e+00  1.403201e+03  6.762777e+01  7.536517e-01  3.789068e+02  1.427949e-03  9.447769e-04  3.234209e-07
  14548654  1.058862e+04  3.624751e+00  1.417233e+03  6.830405e+01  7.546026e-01  3.793848e+02  1.419072e-03  9.342426e-04  3.198148e-07
  14605089  1.060527e+04  3.630450e+00  1.431405e+03  6.898710e+01  7.555541e-01  3.798632e+02  1.410251e-03  9.238264e-04  3.162491e-07
  14662191  1.062193e+04  3.636154e+00  1.445719e+03  6.967698e+01  7.565063e-01  3.803420e+02  1.401486e-03  9.135269e-04  3.127233e-07
  14719858  1.063861e+04  3.641863e+00  1.460177e+03  7.037376e+01  7.574592e-01  3.808211e+02  1.392776e-03  9.033428e-04  3.092370e-07
  14777977  1.065530e+04  3.647576e+00  1.474779e+03  7.107751e+01  7.584128e-01  3.813004e+02  1.384121e-03  8.932730e-04  3.057898e-07
  14836426  1.067200e+04  3.653294e+00  1.489527e+03  7.178828e+01  7.593669e-01  3.817802e+02  1.375522e-03  8.833161e-04  3.023813e-07
  14895074  1.068871e+04  3.659016e+00  1.504422e+03  7.250617e+01  7.603218e-01  3.822602e+02  1.366976e-03  8.734708e-04  2.990111e-07
  14953782  1.070544e+04  3.664743e+00  1.519466e+03  7.323123e+01  7.612772e-01  3.827406e+02  1.358485e-03  8.637359e-04  2.956786e-07
  15012406  1.072219e+04  3.670475e+00  1.534661e+03  7.396356e+01  7.622334e-01  3.832213e+02  1.350048e-03  8.541100e-04  2.923834e-07
  15070796  1.073895e+04  3.676212e+00  1.550008e+03  7.470320e+01  7.631901e-01  3.837023e+02  1.341663e-03  8.445920e-04  2.891251e-07
  15128801  1.075572e+04  3.681953e+00  1.565508e+03  7.545023e+01  7.641475e-01  3.841837e+02  1.333332e-03  8.351808e-04  2.859034e-07
  15186972  1.077250e+04  3.687699e+00  1.581163e+03  7.620474e+01  7.651056e-01  3.846654e+02  1.325054e-03  8.258750e-04  2.827178e-07
  15246184  1.078930e+04  3.693450e+00  1.596975e+03  7.696680e+01  7.660643e-01  3.851474e+02  1.316828e-03  8.166734e-04  2.795679e-07
  15306361  1.080612e+04  3.699206e+00  1.612945e+03  7.773647e+01  7.670236e-01  3.856297e+02  1.308654e-03  8.075751e-04  2.764533e-07
  15367407  1.082294e+04  3.704966e+00  1.629074e+03  7.851383e+01  7.679836e-01  3.861123e+02  1.300532e-03  7.985787e-04  2.733736e-07
  15429212  1.083978e+04  3.710731e+00  1.645365e+03  7.929898e+01  7.689442e-01  3.865952e+02  1.292461e-03  7.896830e-04  2.703284e-07
  15491651  1.085664e+04  3.716501e+00  1.661819e+03  8.009197e+01  7.699054e-01  3.870785e+02  1.284441e-03  7.808871e-04  2.673173e-07
  15554586  1.087351e+04  3.722275e+00  1.678437e+03  8.089290e+01  7.708673e-01  3.875621e+02  1.276472e-03  7.721896e-04  2.643400e-07
  15617866  1.089039e+04  3.728054e+00  1.695222e+03  8.170184e+01  7.718297e-01  3.880460e+02  1.268553e-03  7.635896e-04  2.613960e-07
  15681328  1.090729e+04  3.733839e+00  1.712174e+03  8.251887e+01  7.727928e-01  3.885302e+02  1.260684e-03  7.550859e-04  2.584849e-07
  15744799  1.092420e+04  3.739628e+00  1.729296e+03  8.334406e+01  7.737566e-01  3.890147e+02  1.252865e-03  7.466775e-04  2.556065e-07
  15808100  1.094112e+04  3.745421e+00  1.746589e+03  8.417751e+01  7.747209e-01  3.894996e+02  1.245095e-03  7.383632e-04  2.527603e-07
  15871046  1.095806e+04  3.751220e+00  1.764055e+03  8.501930e+01  7.756859e-01  3.899847e+02  1.237375e-03  7.301421e-04  2.499460e-07
  15933451  1.097501e+04  3.757023e+00  1.781696e+03  8.586949e+01  7.766515e-01  3.904702e+02  1.229703e-03  7.220131e-04  2.471633e-07
  15996016  1.099198e+04  3.762831e+00  1.799513e+03  8.672819e+01  7.776176e-01  3.909559e+02  1.222080e-03  7.139752e-04  2.444117e-07
  16059785  1.100896e+04  3.768645e+00  1.817508e+03  8.759548e+01  7.785845e-01  3.914420e+02  1.214505e-03  7.060272e-04  2.416909e-07
  16124666  1.102596e+04  3.774462e+00  1.835683e+03  8.847144e+01  7.795519e-01  3.919284e+02  1.206978e-03  6.981683e-04  2.390006e-07
  16190546  1.104297e+04  3.780285e+00  1.854040e+03  8.935617e+01  7.805199e-01  3.924151e+02  1.199498e-03  6.903973e-04  2.363404e-07
  16257293  1.105999e+04  3.786113e+00  1.872581e+03  9.024974e+01  7.814885e-01  3.929020e+02  1.192066e-03  6.827134e-04  2.337100e-07
  16324756  1.107703e+04  3.791945e+00  1.891307e+03  9.115223e+01  7.824577e-01  3.933893e+02  1.184681e-03  6.751156e-04  2.311091e-07
  16392768  1.109408e+04  3.797783e+00  1.910220e+03  9.206377e+01  7.834275e-01  3.938769e+02  1.177342e-03  6.676027e-04  2.285372e-07
  16461143  1.111115e+04  3.803625e+00  1.929323e+03  9.298442e+01  7.843980e-01  3.943648e+02  1.170050e-03  6.601740e-04  2.259942e-07
  16529680  1.112823e+04  3.809473e+00  1.948616e+03  9.391426e+01  7.853690e-01  3.948530e+02  1.162804e-03  6.528285e-04  2.234796e-07
  16598167  1.114532e+04  3.815325e+00  1.968102e+03  9.485341e+01  7.863406e-01  3.953415e+02  1.155603e-03  6.455652e-04  2.209932e-07
  16666383  1.116243e+04  3.821182e+00  1.987783e+03  9.580195e+01  7.873128e-01  3.958303e+02  1.148448e-03  6.383832e-04  2.185346e-07
