      step          time         t_Gyr         rho_c  rhoc_Msunpc3         v_max     v_max_kms        Kn_min       mintrel   mintrel_Gyr
   4349283  3.467639e+01  5.404202e+00  5.864376e+00  9.871851e-02  3.523460e-01  2.785100e+01  1.271519e+01  4.840880e-01  7.544353e-02
   4406299  3.500262e+01  5.455044e+00  5.923020e+00  9.970570e-02  3.523727e-01  2.785311e+01  1.265113e+01  4.792587e-01  7.469090e-02
   4463711  3.532889e+01  5.505892e+00  5.982254e+00  1.007028e-01  3.523998e-01  2.785525e+01  1.258733e+01  4.744752e-01  7.394541e-02
   4521507  3.565510e+01  5.556731e+00  6.042080e+00  1.017099e-01  3.524303e-01  2.785767e+01  1.252381e+01  4.697377e-01  7.320709e-02
   4579691  3.598128e+01  5.607565e+00  6.102502e+00  1.027270e-01  3.524606e-01  2.786006e+01  1.246055e+01  4.650456e-01  7.247584e-02
   4638259  3.630738e+01  5.658386e+00  6.163531e+00  1.037544e-01  3.524934e-01  2.786265e+01  1.239757e+01  4.603985e-01  7.175159e-02
   4697211  3.663338e+01  5.709191e+00  6.225167e+00  1.047919e-01  3.525276e-01  2.786536e+01  1.233485e+01  4.557961e-01  7.103432e-02
   4756551  3.695927e+01  5.759981e+00  6.287422e+00  1.058399e-01  3.525626e-01  2.786812e+01  1.227240e+01  4.512377e-01  7.032391e-02
   4816271  3.728500e+01  5.810746e+00  6.350297e+00  1.068983e-01  3.525994e-01  2.787103e+01  1.221022e+01  4.467233e-01  6.962036e-02
   4876371  3.761057e+01  5.861484e+00  6.413804e+00  1.079674e-01  3.526383e-01  2.787411e+01  1.214831e+01  4.422524e-01  6.892358e-02
   4936855  3.793597e+01  5.912197e+00  6.477945e+00  1.090471e-01  3.526768e-01  2.787715e+01  1.208666e+01  4.378243e-01  6.823349e-02
   4997711  3.826112e+01  5.962869e+00  6.542724e+00  1.101375e-01  3.527187e-01  2.788046e+01  1.202529e+01  4.334394e-01  6.755011e-02
   5058951  3.858606e+01  6.013511e+00  6.608153e+00  1.112389e-01  3.527603e-01  2.788375e+01  1.196418e+01  4.290965e-01  6.687329e-02
   5120567  3.891075e+01  6.064113e+00  6.674237e+00  1.123514e-01  3.528033e-01  2.788715e+01  1.190333e+01  4.247956e-01  6.620300e-02
   5182559  3.923517e+01  6.114672e+00  6.740983e+00  1.134750e-01  3.528479e-01  2.789068e+01  1.184275e+01  4.205361e-01  6.553917e-02
   5244923  3.955927e+01  6.165182e+00  6.808395e+00  1.146097e-01  3.528939e-01  2.789431e+01  1.178244e+01  4.163180e-01  6.488180e-02
   5307659  3.988305e+01  6.215642e+00  6.876480e+00  1.157559e-01  3.529414e-01  2.789806e+01  1.172240e+01  4.121409e-01  6.423081e-02
   5370767  4.020649e+01  6.266050e+00  6.945249e+00  1.169135e-01  3.529903e-01  2.790193e+01  1.166262e+01  4.080041e-01  6.358610e-02
   5434243  4.052957e+01  6.316401e+00  7.014703e+00  1.180826e-01  3.530401e-01  2.790587e+01  1.160311e+01  4.039076e-01  6.294767e-02
   5498095  4.085229e+01  6.366696e+00  7.084854e+00  1.192635e-01  3.530901e-01  2.790982e+01  1.154386e+01  3.998506e-01  6.231540e-02
   5562307  4.117458e+01  6.416923e+00  7.155703e+00  1.204562e-01  3.531429e-01  2.791399e+01  1.148487e+01  3.958333e-01  6.168932e-02
   5626887  4.149646e+01  6.467087e+00  7.227262e+00  1.216608e-01  3.531956e-01  2.791816e+01  1.142615e+01  3.918549e-01  6.106931e-02
   5691831  4.181789e+01  6.517180e+00  7.299536e+00  1.228774e-01  3.532504e-01  2.792249e+01  1.136770e+01  3.879154e-01  6.045535e-02
   5757139  4.213887e+01  6.567204e+00  7.372533e+00  1.241062e-01  3.533055e-01  2.792684e+01  1.130950e+01  3.840141e-01  5.984735e-02
   5822807  4.245935e+01  6.617151e+00  7.446260e+00  1.253473e-01  3.533629e-01  2.793138e+01  1.125157e+01  3.801510e-01  5.924529e-02
   5888839  4.277936e+01  6.667023e+00  7.520724e+00  1.266008e-01  3.534199e-01  2.793589e+01  1.119389e+01  3.763254e-01  5.864908e-02
   5955223  4.309882e+01  6.716810e+00  7.595932e+00  1.278668e-01  3.534796e-01  2.794060e+01  1.113649e+01  3.725374e-01  5.805873e-02
   6021971  4.341777e+01  6.766517e+00  7.671894e+00  1.291455e-01  3.535392e-01  2.794532e+01  1.107933e+01  3.687862e-01  5.747411e-02
   6089071  4.373616e+01  6.816138e+00  7.748613e+00  1.304370e-01  3.536000e-01  2.795012e+01  1.102244e+01  3.650717e-01  5.689522e-02
   6156527  4.405398e+01  6.865669e+00  7.826104e+00  1.317414e-01  3.536628e-01  2.795509e+01  1.096581e+01  3.613934e-01  5.632198e-02
   6224339  4.437123e+01  6.915111e+00  7.904368e+00  1.330589e-01  3.537254e-01  2.796003e+01  1.090944e+01  3.577511e-01  5.575434e-02
   6292495  4.468785e+01  6.964455e+00  7.983414e+00  1.343895e-01  3.537902e-01  2.796516e+01  1.085333e+01  3.541447e-01  5.519229e-02
   6361007  4.500386e+01  7.013705e+00  8.063250e+00  1.357335e-01  3.538551e-01  2.797028e+01  1.079747e+01  3.505735e-01  5.463572e-02
   6429863  4.531923e+01  7.062854e+00  8.143887e+00  1.370909e-01  3.539218e-01  2.797556e+01  1.074187e+01  3.470373e-01  5.408462e-02
   6499071  4.563396e+01  7.111904e+00  8.225330e+00  1.384618e-01  3.539886e-01  2.798084e+01  1.068652e+01  3.435357e-01  5.353891e-02
   6568615  4.594799e+01  7.160844e+00  8.307584e+00  1.398465e-01  3.540575e-01  2.798629e+01  1.063143e+01  3.400688e-01  5.299860e-02
   6638507  4.626135e+01  7.209680e+00  8.390661e+00  1.412450e-01  3.541263e-01  2.799172e+01  1.057660e+01  3.366357e-01  5.246357e-02
   6708743  4.657402e+01  7.258408e+00  8.474572e+00  1.426575e-01  3.541964e-01  2.799727e+01  1.052202e+01  3.332364e-01  5.193380e-02
   6779315  4.688595e+01  7.307022e+00  8.559320e+00  1.440841e-01  3.542679e-01  2.800292e+01  1.046769e+01  3.298706e-01  5.140925e-02
   6850227  4.719716e+01  7.355523e+00  8.644918e+00  1.455250e-01  3.543402e-01  2.800863e+01  1.041362e+01  3.265379e-01  5.088985e-02
   6921475  4.750762e+01  7.403907e+00  8.731370e+00  1.469803e-01  3.544133e-01  2.801441e+01  1.035980e+01  3.232380e-01  5.037558e-02
   6993059  4.781733e+01  7.452174e+00  8.818688e+00  1.484502e-01  3.544871e-01  2.802024e+01  1.030623e+01  3.199706e-01  4.986636e-02
   7064971  4.812624e+01  7.500316e+00  8.906875e+00  1.499347e-01  3.545622e-01  2.802618e+01  1.025291e+01  3.167355e-01  4.936220e-02
   7137219  4.843437e+01  7.548338e+00  8.995948e+00  1.514341e-01  3.546385e-01  2.803221e+01  1.019984e+01  3.135323e-01  4.886298e-02
   7209795  4.874170e+01  7.596235e+00  9.085909e+00  1.529485e-01  3.547149e-01  2.803825e+01  1.014702e+01  3.103607e-01  4.836870e-02
   7282699  4.904821e+01  7.644003e+00  9.176770e+00  1.544780e-01  3.547926e-01  2.804439e+01  1.009446e+01  3.072205e-01  4.787931e-02
   7355927  4.935388e+01  7.691641e+00  9.268538e+00  1.560228e-01  3.548713e-01  2.805062e+01  1.004213e+01  3.041114e-01  4.739476e-02
   7429483  4.965873e+01  7.739150e+00  9.361228e+00  1.575831e-01  3.549508e-01  2.805689e+01  9.990058e+00  3.010328e-01  4.691498e-02
   7503359  4.996271e+01  7.786525e+00  9.454840e+00  1.591589e-01  3.550308e-01  2.806322e+01  9.938230e+00  2.979848e-01  4.643996e-02
   7577555  5.026582e+01  7.833763e+00  9.549392e+00  1.607506e-01  3.551125e-01  2.806968e+01  9.886648e+00  2.949670e-01  4.596964e-02
   7652075  5.056807e+01  7.880867e+00  9.644890e+00  1.623581e-01  3.551940e-01  2.807612e+01  9.835307e+00  2.919789e-01  4.550396e-02
   7726907  5.086940e+01  7.927829e+00  9.741339e+00  1.639817e-01  3.552771e-01  2.808268e+01  9.784215e+00  2.890206e-01  4.504292e-02
   7802055  5.116984e+01  7.974651e+00  9.838753e+00  1.656215e-01  3.553607e-01  2.808929e+01  9.733364e+00  2.860917e-01  4.458645e-02
   7877519  5.146937e+01  8.021332e+00  9.937145e+00  1.672778e-01  3.554451e-01  2.809597e+01  9.682755e+00  2.831916e-01  4.413448e-02
   7953291  5.176796e+01  8.067866e+00  1.003652e+01  1.689506e-01  3.555308e-01  2.810274e+01  9.632390e+00  2.803205e-01  4.368702e-02
   8029375  5.206562e+01  8.114256e+00  1.013688e+01  1.706402e-01  3.556169e-01  2.810955e+01  9.582264e+00  2.774777e-01  4.324399e-02
   8105767  5.236233e+01  8.160497e+00  1.023826e+01  1.723466e-01  3.557039e-01  2.811642e+01  9.532378e+00  2.746632e-01  4.280536e-02
   8182467  5.265809e+01  8.206591e+00  1.034064e+01  1.740701e-01  3.557914e-01  2.812334e+01  9.482731e+00  2.718767e-01  4.237109e-02
   8259471  5.295289e+01  8.252534e+00  1.044405e+01  1.758109e-01  3.558798e-01  2.813033e+01  9.433322e+00  2.691178e-01  4.194112e-02
   8336775  5.324669e+01  8.298322e+00  1.054849e+01  1.775690e-01  3.559689e-01  2.813737e+01  9.384153e+00  2.663864e-01  4.151545e-02
   8414379  5.353951e+01  8.343956e+00  1.065398e+01  1.793447e-01  3.560592e-01  2.814451e+01  9.335220e+00  2.636822e-01  4.109401e-02
   8492283  5.383133e+01  8.389436e+00  1.076052e+01  1.811382e-01  3.561498e-01  2.815167e+01  9.286523e+00  2.610049e-01  4.067676e-02
   8570483  5.412214e+01  8.434758e+00  1.086813e+01  1.829496e-01  3.562415e-01  2.815892e+01  9.238061e+00  2.583543e-01  4.026367e-02
   8648979  5.441194e+01  8.479923e+00  1.097681e+01  1.847792e-01  3.563336e-01  2.816620e+01  9.189833e+00  2.557300e-01  3.985468e-02
   8727767  5.470072e+01  8.524928e+00  1.108659e+01  1.866271e-01  3.564266e-01  2.817355e+01  9.141839e+00  2.531319e-01  3.944978e-02
   8806847  5.498847e+01  8.569772e+00  1.119746e+01  1.884934e-01  3.565202e-01  2.818095e+01  9.094077e+00  2.505597e-01  3.904890e-02
   8886215  5.527517e+01  8.614453e+00  1.130943e+01  1.903784e-01  3.566148e-01  2.818843e+01  9.046547e+00  2.480131e-01  3.865203e-02
   8965871  5.556082e+01  8.658972e+00  1.142253e+01  1.922822e-01  3.567098e-01  2.819593e+01  8.999248e+00  2.454919e-01  3.825911e-02
   9045811  5.584541e+01  8.703324e+00  1.153676e+01  1.942051e-01  3.568056e-01  2.820351e+01  8.952180e+00  2.429960e-01  3.787012e-02
   9126031  5.612893e+01  8.747509e+00  1.165213e+01  1.961472e-01  3.569023e-01  2.821115e+01  8.905342e+00  2.405250e-01  3.748503e-02
   9206535  5.641138e+01  8.791529e+00  1.176866e+01  1.981087e-01  3.569996e-01  2.821884e+01  8.858732e+00  2.380786e-01  3.710377e-02
   9287319  5.669276e+01  8.835380e+00  1.188635e+01  2.000899e-01  3.570974e-01  2.822657e+01  8.812348e+00  2.356566e-01  3.672631e-02
   9368379  5.697304e+01  8.879062e+00  1.200522e+01  2.020909e-01  3.571960e-01  2.823437e+01  8.766192e+00  2.332589e-01  3.635263e-02
   9449711  5.725222e+01  8.922571e+00  1.212527e+01  2.041118e-01  3.572952e-01  2.824221e+01  8.720264e+00  2.308852e-01  3.598271e-02
   9531319  5.753031e+01  8.965911e+00  1.224653e+01  2.061530e-01  3.573951e-01  2.825011e+01  8.674559e+00  2.285352e-01  3.561646e-02
   9613195  5.780728e+01  9.009076e+00  1.236899e+01  2.082146e-01  3.574958e-01  2.825806e+01  8.629080e+00  2.262088e-01  3.525390e-02
   9695339  5.808314e+01  9.052067e+00  1.249269e+01  2.102968e-01  3.575970e-01  2.826606e+01  8.583824e+00  2.239057e-01  3.489497e-02
   9777751  5.835788e+01  9.094884e+00  1.261761e+01  2.123998e-01  3.576989e-01  2.827412e+01  8.538791e+00  2.216256e-01  3.453963e-02
   9860427  5.863149e+01  9.137525e+00  1.274379e+01  2.145238e-01  3.578014e-01  2.828222e+01  8.493979e+00  2.193684e-01  3.418785e-02
   9943367  5.890397e+01  9.179990e+00  1.287123e+01  2.166691e-01  3.579045e-01  2.829037e+01  8.449388e+00  2.171338e-01  3.383959e-02
  10026567  5.917531e+01  9.222278e+00  1.299995e+01  2.188359e-01  3.580083e-01  2.829858e+01  8.405017e+00  2.149215e-01  3.349482e-02
  10110027  5.944552e+01  9.264389e+00  1.312996e+01  2.210243e-01  3.581127e-01  2.830683e+01  8.360864e+00  2.127315e-01  3.315350e-02
  10193743  5.971457e+01  9.306320e+00  1.326126e+01  2.232346e-01  3.582178e-01  2.831513e+01  8.316930e+00  2.105634e-01  3.281561e-02
  10277711  5.998246e+01  9.348070e+00  1.339388e+01  2.254670e-01  3.583234e-01  2.832348e+01  8.273214e+00  2.084171e-01  3.248112e-02
  10361931  6.024920e+01  9.389639e+00  1.352782e+01  2.277217e-01  3.584296e-01  2.833188e+01  8.229716e+00  2.062924e-01  3.214999e-02
  10446403  6.051477e+01  9.431029e+00  1.366310e+01  2.299990e-01  3.585365e-01  2.834032e+01  8.186432e+00  2.041890e-01  3.182218e-02
  10531123  6.077918e+01  9.472236e+00  1.379973e+01  2.322991e-01  3.586439e-01  2.834881e+01  8.143362e+00  2.021067e-01  3.149766e-02
  10616087  6.104241e+01  9.513259e+00  1.393773e+01  2.346221e-01  3.587519e-01  2.835735e+01  8.100508e+00  2.000453e-01  3.117641e-02
  10701295  6.130446e+01  9.554100e+00  1.407711e+01  2.369683e-01  3.588605e-01  2.836594e+01  8.057867e+00  1.980047e-01  3.085839e-02
  10786747  6.156534e+01  9.594757e+00  1.421789e+01  2.393381e-01  3.589697e-01  2.837457e+01  8.015438e+00  1.959846e-01  3.054355e-02
  10872439  6.182504e+01  9.635230e+00  1.436007e+01  2.417316e-01  3.590795e-01  2.838324e+01  7.973219e+00  1.939848e-01  3.023189e-02
  10958367  6.208355e+01  9.675518e+00  1.450368e+01  2.441490e-01  3.591898e-01  2.839196e+01  7.931212e+00  1.920051e-01  2.992336e-02
  11044531  6.234087e+01  9.715620e+00  1.464872e+01  2.465905e-01  3.593007e-01  2.840073e+01  7.889414e+00  1.900453e-01  2.961794e-02
  11130927  6.259698e+01  9.755535e+00  1.479521e+01  2.490565e-01  3.594121e-01  2.840954e+01  7.847826e+00  1.881053e-01  2.931560e-02
  11217555  6.285191e+01  9.795264e+00  1.494316e+01  2.515471e-01  3.595241e-01  2.841839e+01  7.806445e+00  1.861848e-01  2.901629e-02
  11304411  6.310563e+01  9.834805e+00  1.509259e+01  2.540626e-01  3.596367e-01  2.842729e+01  7.765272e+00  1.842837e-01  2.872001e-02
  11391495  6.335815e+01  9.874160e+00  1.524352e+01  2.566032e-01  3.597497e-01  2.843623e+01  7.724305e+00  1.824017e-01  2.842671e-02
  11478803  6.360946e+01  9.913326e+00  1.539596e+01  2.591693e-01  3.598634e-01  2.844521e+01  7.683543e+00  1.805387e-01  2.813637e-02
  11566335  6.385957e+01  9.952305e+00  1.554992e+01  2.617611e-01  3.599775e-01  2.845423e+01  7.642985e+00  1.786945e-01  2.784895e-02
  11654087  6.410847e+01  9.991094e+00  1.570543e+01  2.643787e-01  3.600922e-01  2.846330e+01  7.602632e+00  1.768688e-01  2.756443e-02
  11742059  6.435615e+01  1.002970e+01  1.586249e+01  2.670226e-01  3.602075e-01  2.847241e+01  7.562480e+00  1.750616e-01  2.728277e-02
  11830247  6.460263e+01  1.006811e+01  1.602112e+01  2.696929e-01  3.603232e-01  2.848155e+01  7.522530e+00  1.732726e-01  2.700396e-02
  11918647  6.484788e+01  1.010633e+01  1.618133e+01  2.723899e-01  3.604395e-01  2.849074e+01  7.482783e+00  1.715016e-01  2.672797e-02
  12007259  6.509191e+01  1.014436e+01  1.634314e+01  2.751138e-01  3.605562e-01  2.849997e+01  7.443236e+00  1.697486e-01  2.645476e-02
  12096083  6.533473e+01  1.018220e+01  1.650658e+01  2.778650e-01  3.606735e-01  2.850924e+01  7.403887e+00  1.680132e-01  2.618431e-02
  12185115  6.557633e+01  1.021986e+01  1.667165e+01  2.806438e-01  3.607913e-01  2.851855e+01  7.364736e+00  1.662953e-01  2.591658e-02
  12274351  6.581670e+01  1.025732e+01  1.683837e+01  2.834503e-01  3.609096e-01  2.852790e+01  7.325784e+00  1.645949e-01  2.565157e-02
  12363791  6.605585e+01  1.029459e+01  1.700676e+01  2.862849e-01  3.610283e-01  2.853729e+01  7.287029e+00  1.629115e-01  2.538923e-02
  12453431  6.629377e+01  1.033167e+01  1.717683e+01  2.891478e-01  3.611476e-01  2.854672e+01  7.248469e+00  1.612453e-01  2.512955e-02
  12543271  6.653047e+01  1.036856e+01  1.734860e+01  2.920393e-01  3.612674e-01  2.855618e+01  7.210105e+00  1.595958e-01  2.487249e-02
  12633307  6.676594e+01  1.040525e+01  1.752209e+01  2.949598e-01  3.613876e-01  2.856569e+01  7.171935e+00  1.579631e-01  2.461803e-02
  12723539  6.700018e+01  1.044176e+01  1.769732e+01  2.979095e-01  3.615083e-01  2.857523e+01  7.133958e+00  1.563468e-01  2.436614e-02
  12813963  6.723320e+01  1.047807e+01  1.787430e+01  3.008886e-01  3.616295e-01  2.858481e+01  7.096174e+00  1.547469e-01  2.411680e-02
  12904575  6.746498e+01  1.051420e+01  1.805304e+01  3.038975e-01  3.617512e-01  2.859443e+01  7.058582e+00  1.531632e-01  2.386999e-02
  12995379  6.769555e+01  1.055013e+01  1.823358e+01  3.069366e-01  3.618733e-01  2.860408e+01  7.021180e+00  1.515955e-01  2.362566e-02
  13086367  6.792488e+01  1.058587e+01  1.841592e+01  3.100061e-01  3.619959e-01  2.861377e+01  6.983968e+00  1.500437e-01  2.338382e-02
  13177539  6.815298e+01  1.062142e+01  1.860008e+01  3.131062e-01  3.621189e-01  2.862350e+01  6.946946e+00  1.485076e-01  2.314442e-02
  13268891  6.837985e+01  1.065678e+01  1.878609e+01  3.162373e-01  3.622424e-01  2.863326e+01  6.910112e+00  1.469871e-01  2.290746e-02
  13360423  6.860550e+01  1.069194e+01  1.897395e+01  3.193997e-01  3.623664e-01  2.864306e+01  6.873466e+00  1.454820e-01  2.267289e-02
  13452131  6.882991e+01  1.072692e+01  1.916369e+01  3.225937e-01  3.624908e-01  2.865289e+01  6.837007e+00  1.439921e-01  2.244070e-02
  13544015  6.905310e+01  1.076170e+01  1.935533e+01  3.258197e-01  3.626157e-01  2.866276e+01  6.800733e+00  1.425173e-01  2.221086e-02
  13636071  6.927506e+01  1.079629e+01  1.954888e+01  3.290779e-01  3.627410e-01  2.867267e+01  6.764645e+00  1.410575e-01  2.198335e-02
  13728299  6.949579e+01  1.083069e+01  1.974437e+01  3.323687e-01  3.628667e-01  2.868260e+01  6.728740e+00  1.396125e-01  2.175815e-02
  13820695  6.971530e+01  1.086490e+01  1.994182e+01  3.356925e-01  3.629929e-01  2.869258e+01  6.693019e+00  1.381821e-01  2.153523e-02
  13913259  6.993359e+01  1.089892e+01  2.014125e+01  3.390495e-01  3.631195e-01  2.870258e+01  6.657480e+00  1.367662e-01  2.131457e-02
  14005987  7.015066e+01  1.093275e+01  2.034267e+01  3.424401e-01  3.632465e-01  2.871263e+01  6.622122e+00  1.353647e-01  2.109615e-02
  14098875  7.036649e+01  1.096639e+01  2.054610e+01  3.458646e-01  3.633740e-01  2.872270e+01  6.586946e+00  1.339774e-01  2.087994e-02
  14191923  7.058111e+01  1.099983e+01  2.075156e+01  3.493233e-01  3.635019e-01  2.873281e+01  6.551950e+00  1.326042e-01  2.066594e-02
  14285127  7.079450e+01  1.103309e+01  2.095908e+01  3.528165e-01  3.636302e-01  2.874295e+01  6.517133e+00  1.312450e-01  2.045410e-02
  14378487  7.100668e+01  1.106616e+01  2.116867e+01  3.563447e-01  3.637589e-01  2.875313e+01  6.482495e+00  1.298995e-01  2.024442e-02
  14471999  7.121764e+01  1.109904e+01  2.138036e+01  3.599082e-01  3.638880e-01  2.876333e+01  6.448035e+00  1.285678e-01  2.003686e-02
  14565663  7.142738e+01  1.113172e+01  2.159416e+01  3.635073e-01  3.640175e-01  2.877357e+01  6.413751e+00  1.272495e-01  1.983142e-02
  14659475  7.163591e+01  1.116422e+01  2.181011e+01  3.671424e-01  3.641475e-01  2.878384e+01  6.379643e+00  1.259446e-01  1.962806e-02
  14753435  7.184323e+01  1.119653e+01  2.202821e+01  3.708140e-01  3.642778e-01  2.879415e+01  6.345709e+00  1.246530e-01  1.942676e-02
  14847539  7.204933e+01  1.122865e+01  2.224850e+01  3.745222e-01  3.644086e-01  2.880448e+01  6.311950e+00  1.233745e-01  1.922751e-02
  14941783  7.225423e+01  1.126058e+01  2.247099e+01  3.782674e-01  3.645397e-01  2.881485e+01  6.278366e+00  1.221090e-01  1.903029e-02
  15036167  7.245791e+01  1.129233e+01  2.269570e+01  3.820501e-01  3.646713e-01  2.882525e+01  6.244954e+00  1.208564e-01  1.883507e-02
  15130691  7.266040e+01  1.132388e+01  2.292266e+01  3.858707e-01  3.648032e-01  2.883567e+01  6.211713e+00  1.196165e-01  1.864184e-02
  15225351  7.286168e+01  1.135525e+01  2.315190e+01  3.897296e-01  3.649355e-01  2.884613e+01  6.178643e+00  1.183892e-01  1.845057e-02
  15320143  7.306177e+01  1.138644e+01  2.338343e+01  3.936270e-01  3.650682e-01  2.885662e+01  6.145744e+00  1.171744e-01  1.826124e-02
  15415067  7.326065e+01  1.141743e+01  2.361727e+01  3.975634e-01  3.652013e-01  2.886714e+01  6.113014e+00  1.159719e-01  1.807384e-02
  15510119  7.345834e+01  1.144824e+01  2.385345e+01  4.015392e-01  3.653348e-01  2.887769e+01  6.080453e+00  1.147817e-01  1.788835e-02
  15605295  7.365483e+01  1.147886e+01  2.409199e+01  4.055546e-01  3.654687e-01  2.888827e+01  6.048061e+00  1.136036e-01  1.770475e-02
  15700595  7.385013e+01  1.150930e+01  2.433291e+01  4.096102e-01  3.656029e-01  2.889888e+01  6.015836e+00  1.124375e-01  1.752302e-02
  15796019  7.404424e+01  1.153955e+01  2.457624e+01  4.137064e-01  3.657375e-01  2.890952e+01  5.983777e+00  1.112833e-01  1.734313e-02
  15891563  7.423717e+01  1.156962e+01  2.482201e+01  4.178436e-01  3.658725e-01  2.892019e+01  5.951883e+00  1.101408e-01  1.716508e-02
  15987223  7.442891e+01  1.159950e+01  2.507023e+01  4.220220e-01  3.660078e-01  2.893089e+01  5.920155e+00  1.090099e-01  1.698884e-02
  16082999  7.461947e+01  1.162920e+01  2.532094e+01  4.262423e-01  3.661435e-01  2.894162e+01  5.888591e+00  1.078906e-01  1.681440e-02
  16178887  7.480885e+01  1.165871e+01  2.557415e+01  4.305048e-01  3.662795e-01  2.895237e+01  5.857190e+00  1.067827e-01  1.664174e-02
  16274887  7.499706e+01  1.168805e+01  2.582989e+01  4.348099e-01  3.664160e-01  2.896315e+01  5.825952e+00  1.056861e-01  1.647083e-02
  16370995  7.518410e+01  1.171719e+01  2.608819e+01  4.391580e-01  3.665527e-01  2.897396e+01  5.794876e+00  1.046006e-01  1.630167e-02
  16467211  7.536997e+01  1.174616e+01  2.634908e+01  4.435496e-01  3.666899e-01  2.898480e+01  5.763960e+00  1.035262e-01  1.613422e-02
  16563531  7.555467e+01  1.177495e+01  2.661257e+01  4.479852e-01  3.668274e-01  2.899567e+01  5.733204e+00  1.024628e-01  1.596849e-02
  16659955  7.573822e+01  1.180355e+01  2.687871e+01  4.524652e-01  3.669652e-01  2.900657e+01  5.702608e+00  1.014102e-01  1.580444e-02
  16756479  7.592060e+01  1.183198e+01  2.714751e+01  4.569900e-01  3.671034e-01  2.901749e+01  5.672170e+00  1.003683e-01  1.564207e-02
  16853099  7.610183e+01  1.186022e+01  2.741899e+01  4.615600e-01  3.672419e-01  2.902844e+01  5.641891e+00  9.933704e-02  1.548135e-02
  16949815  7.628191e+01  1.188828e+01  2.769318e+01  4.661757e-01  3.673808e-01  2.903942e+01  5.611768e+00  9.831630e-02  1.532227e-02
  17046623  7.646083e+01  1.191617e+01  2.797011e+01  4.708375e-01  3.675200e-01  2.905042e+01  5.581803e+00  9.730600e-02  1.516482e-02
  17143523  7.663861e+01  1.194388e+01  2.824982e+01  4.755459e-01  3.676595e-01  2.906145e+01  5.551993e+00  9.630599e-02  1.500897e-02
  17240511  7.681525e+01  1.197140e+01  2.853232e+01  4.803014e-01  3.677994e-01  2.907251e+01  5.522338e+00  9.531619e-02  1.485472e-02
  17337587  7.699075e+01  1.199876e+01  2.881765e+01  4.851045e-01  3.679396e-01  2.908359e+01  5.492838e+00  9.433649e-02  1.470203e-02
  17434747  7.716511e+01  1.202593e+01  2.910583e+01  4.899556e-01  3.680802e-01  2.909470e+01  5.463490e+00  9.336679e-02  1.455091e-02
  17531991  7.733835e+01  1.205293e+01  2.939690e+01  4.948553e-01  3.682210e-01  2.910583e+01  5.434295e+00  9.240697e-02  1.440132e-02
  17629315  7.751046e+01  1.207975e+01  2.969087e+01  4.998040e-01  3.683622e-01  2.911700e+01  5.405252e+00  9.145695e-02  1.425327e-02
  17726715  7.768144e+01  1.210640e+01  2.998779e+01  5.048021e-01  3.685038e-01  2.912818e+01  5.376361e+00  9.051665e-02  1.410672e-02
  17824191  7.785130e+01  1.213287e+01  3.028767e+01  5.098502e-01  3.686456e-01  2.913940e+01  5.347621e+00  8.958595e-02  1.396168e-02
  17921743  7.802005e+01  1.215917e+01  3.059056e+01  5.149489e-01  3.687878e-01  2.915063e+01  5.319029e+00  8.866473e-02  1.381811e-02
  18019363  7.818768e+01  1.218529e+01  3.089646e+01  5.200984e-01  3.689303e-01  2.916190e+01  5.290587e+00  8.775295e-02  1.367601e-02
  18117055  7.835421e+01  1.221125e+01  3.120544e+01  5.252996e-01  3.690731e-01  2.917318e+01  5.262293e+00  8.685046e-02  1.353536e-02
  18214811  7.851963e+01  1.223703e+01  3.151749e+01  5.305526e-01  3.692162e-01  2.918450e+01  5.234148e+00  8.595722e-02  1.339615e-02
  18312635  7.868395e+01  1.226264e+01  3.183268e+01  5.358583e-01  3.693596e-01  2.919583e+01  5.206148e+00  8.507308e-02  1.325836e-02
  18410519  7.884718e+01  1.228807e+01  3.215101e+01  5.412169e-01  3.695034e-01  2.920720e+01  5.178296e+00  8.419800e-02  1.312198e-02
  18508463  7.900931e+01  1.231334e+01  3.247252e+01  5.466291e-01  3.696474e-01  2.921858e+01  5.150589e+00  8.333186e-02  1.298700e-02
  18606467  7.917035e+01  1.233844e+01  3.279725e+01  5.520956e-01  3.697918e-01  2.922999e+01  5.123026e+00  8.247457e-02  1.285339e-02
  18704527  7.933032e+01  1.236337e+01  3.312524e+01  5.576167e-01  3.699365e-01  2.924143e+01  5.095607e+00  8.162603e-02  1.272115e-02
  18802639  7.948920e+01  1.238813e+01  3.345649e+01  5.631929e-01  3.700814e-01  2.925289e+01  5.068333e+00  8.078619e-02  1.259026e-02
  18900803  7.964700e+01  1.241272e+01  3.379106e+01  5.688248e-01  3.702267e-01  2.926437e+01  5.041200e+00  7.995494e-02  1.246071e-02
  18999019  7.980374e+01  1.243715e+01  3.412898e+01  5.745133e-01  3.703723e-01  2.927588e+01  5.014210e+00  7.913216e-02  1.233249e-02
  19097279  7.995940e+01  1.246141e+01  3.447027e+01  5.802584e-01  3.705181e-01  2.928741e+01  4.987361e+00  7.831783e-02  1.220558e-02
  19195587  8.011401e+01  1.248551e+01  3.481498e+01  5.860612e-01  3.706643e-01  2.929896e+01  4.960652e+00  7.751181e-02  1.207996e-02
  19293935  8.026755e+01  1.250943e+01  3.516313e+01  5.919218e-01  3.708107e-01  2.931053e+01  4.934084e+00  7.671405e-02  1.195563e-02
