      step          time         t_Gyr         rho_c  rhoc_Msunpc3         v_max     v_max_kms        Kn_min       mintrel   mintrel_Gyr
     27005  4.327110e-01  8.292548e-02  1.603118e+01  2.698624e-01  3.074840e-01  1.976522e+01  1.594240e+01  2.985319e-01  5.721116e-02
     27132  4.389783e-01  8.412655e-02  1.587000e+01  2.671492e-01  3.074834e-01  1.976518e+01  1.598053e+01  3.007616e-01  5.763847e-02
     27259  4.453631e-01  8.535015e-02  1.571027e+01  2.644603e-01  3.074826e-01  1.976513e+01  1.601890e+01  3.030125e-01  5.806984e-02
     27386  4.518684e-01  8.659683e-02  1.555197e+01  2.617955e-01  3.074819e-01  1.976508e+01  1.605751e+01  3.052849e-01  5.850532e-02
     27512  4.584444e-01  8.785706e-02  1.539632e+01  2.591753e-01  3.074811e-01  1.976503e+01  1.609606e+01  3.075608e-01  5.894148e-02
     27638  4.651447e-01  8.914113e-02  1.524205e+01  2.565785e-01  3.074803e-01  1.976498e+01  1.613486e+01  3.098584e-01  5.938180e-02
     27764  4.719725e-01  9.044961e-02  1.508916e+01  2.540047e-01  3.074795e-01  1.976493e+01  1.617391e+01  3.121780e-01  5.982632e-02
     27890  4.789307e-01  9.178310e-02  1.493762e+01  2.514539e-01  3.074787e-01  1.976488e+01  1.621320e+01  3.145197e-01  6.027510e-02
     28016  4.860226e-01  9.314221e-02  1.478744e+01  2.489257e-01  3.074778e-01  1.976482e+01  1.625276e+01  3.168840e-01  6.072820e-02
     28142  4.932515e-01  9.452757e-02  1.463859e+01  2.464200e-01  3.074769e-01  1.976476e+01  1.629256e+01  3.192712e-01  6.118567e-02
     28268  5.006208e-01  9.593982e-02  1.449106e+01  2.439366e-01  3.074759e-01  1.976470e+01  1.633264e+01  3.216814e-01  6.164758e-02
     28393  5.080736e-01  9.736809e-02  1.434601e+01  2.414948e-01  3.074750e-01  1.976464e+01  1.637265e+01  3.240957e-01  6.211025e-02
     28518  5.156714e-01  9.882416e-02  1.420223e+01  2.390746e-01  3.074740e-01  1.976457e+01  1.641292e+01  3.265333e-01  6.257740e-02
     28643  5.234179e-01  1.003087e-01  1.405973e+01  2.366757e-01  3.074729e-01  1.976451e+01  1.645347e+01  3.289946e-01  6.304909e-02
     28768  5.313166e-01  1.018224e-01  1.391848e+01  2.342980e-01  3.074718e-01  1.976444e+01  1.649428e+01  3.314799e-01  6.352537e-02
     28893  5.393713e-01  1.033660e-01  1.377848e+01  2.319413e-01  3.074707e-01  1.976436e+01  1.653536e+01  3.339894e-01  6.400631e-02
     29018  5.475861e-01  1.049403e-01  1.363972e+01  2.296055e-01  3.074695e-01  1.976429e+01  1.657671e+01  3.365236e-01  6.449196e-02
     29142  5.558971e-01  1.065331e-01  1.350329e+01  2.273088e-01  3.074683e-01  1.976421e+01  1.661802e+01  3.390621e-01  6.497845e-02
     29266  5.643734e-01  1.081575e-01  1.336804e+01  2.250322e-01  3.074671e-01  1.976413e+01  1.665959e+01  3.416255e-01  6.546970e-02
     29390  5.730193e-01  1.098144e-01  1.323399e+01  2.227756e-01  3.074658e-01  1.976405e+01  1.670145e+01  3.442141e-01  6.596578e-02
     29514  5.818390e-01  1.115046e-01  1.310111e+01  2.205388e-01  3.074645e-01  1.976396e+01  1.674360e+01  3.468282e-01  6.646676e-02
     29638  5.908369e-01  1.132290e-01  1.296941e+01  2.183217e-01  3.074631e-01  1.976387e+01  1.678602e+01  3.494682e-01  6.697268e-02
     29762  6.000175e-01  1.149884e-01  1.283885e+01  2.161240e-01  3.074616e-01  1.976378e+01  1.682874e+01  3.521343e-01  6.748363e-02
     29886  6.093854e-01  1.167837e-01  1.270945e+01  2.139457e-01  3.074601e-01  1.976368e+01  1.687175e+01  3.548271e-01  6.799966e-02
     30009  6.188676e-01  1.186008e-01  1.258221e+01  2.118038e-01  3.074586e-01  1.976359e+01  1.691471e+01  3.575246e-01  6.851663e-02
     30132  6.285437e-01  1.204552e-01  1.245609e+01  2.096806e-01  3.074570e-01  1.976348e+01  1.695796e+01  3.602490e-01  6.903873e-02
     30255  6.384186e-01  1.223476e-01  1.233106e+01  2.075760e-01  3.074553e-01  1.976338e+01  1.700151e+01  3.630005e-01  6.956604e-02
     30378  6.484975e-01  1.242792e-01  1.220713e+01  2.054898e-01  3.074536e-01  1.976327e+01  1.704537e+01  3.657796e-01  7.009863e-02
     30501  6.587856e-01  1.262508e-01  1.208428e+01  2.034218e-01  3.074518e-01  1.976315e+01  1.708952e+01  3.685866e-01  7.063656e-02
     30624  6.692884e-01  1.282636e-01  1.196250e+01  2.013718e-01  3.074500e-01  1.976303e+01  1.713399e+01  3.714218e-01  7.117991e-02
     30746  6.799233e-01  1.303017e-01  1.184276e+01  1.993563e-01  3.074481e-01  1.976291e+01  1.717840e+01  3.742623e-01  7.172426e-02
     30868  6.907806e-01  1.323824e-01  1.172407e+01  1.973582e-01  3.074461e-01  1.976278e+01  1.722312e+01  3.771313e-01  7.227409e-02
     30990  7.018659e-01  1.345068e-01  1.160641e+01  1.953775e-01  3.074440e-01  1.976265e+01  1.726816e+01  3.800292e-01  7.282946e-02
     31112  7.131854e-01  1.366761e-01  1.148976e+01  1.934140e-01  3.074419e-01  1.976251e+01  1.731351e+01  3.829565e-01  7.339044e-02
     31234  7.247451e-01  1.388914e-01  1.137414e+01  1.914675e-01  3.074396e-01  1.976237e+01  1.735918e+01  3.859135e-01  7.395712e-02
     31356  7.365514e-01  1.411540e-01  1.125951e+01  1.895380e-01  3.074373e-01  1.976222e+01  1.740518e+01  3.889006e-01  7.452958e-02
     31477  7.485110e-01  1.434459e-01  1.114682e+01  1.876409e-01  3.074349e-01  1.976206e+01  1.745113e+01  3.918933e-01  7.510311e-02
     31598  7.607263e-01  1.457869e-01  1.103509e+01  1.857602e-01  3.074324e-01  1.976190e+01  1.749739e+01  3.949165e-01  7.568247e-02
     31719  7.732040e-01  1.481781e-01  1.092433e+01  1.838957e-01  3.074298e-01  1.976174e+01  1.754399e+01  3.979705e-01  7.626774e-02
     31840  7.859512e-01  1.506210e-01  1.081453e+01  1.820474e-01  3.074272e-01  1.976156e+01  1.759092e+01  4.010557e-01  7.685900e-02
     31961  7.989751e-01  1.531170e-01  1.070568e+01  1.802150e-01  3.074244e-01  1.976138e+01  1.763819e+01  4.041726e-01  7.745632e-02
     32082  8.122833e-01  1.556674e-01  1.059777e+01  1.783985e-01  3.074215e-01  1.976120e+01  1.768580e+01  4.073215e-01  7.805979e-02
     32202  8.257698e-01  1.582519e-01  1.049168e+01  1.766126e-01  3.074185e-01  1.976101e+01  1.773336e+01  4.104765e-01  7.866443e-02
     32322  8.395500e-01  1.608928e-01  1.038650e+01  1.748421e-01  3.074153e-01  1.976080e+01  1.778125e+01  4.136637e-01  7.927523e-02
     32450  8.535788e-01  1.635813e-01  1.028263e+01  1.730936e-01  3.074121e-01  1.976060e+01  1.782930e+01  4.168714e-01  7.988995e-02
     32581  8.679007e-01  1.663260e-01  1.017976e+01  1.713619e-01  3.074088e-01  1.976038e+01  1.787765e+01  4.201086e-01  8.051033e-02
     32715  8.825395e-01  1.691314e-01  1.007777e+01  1.696450e-01  3.074053e-01  1.976016e+01  1.792635e+01  4.233793e-01  8.113713e-02
     32852  8.974953e-01  1.719975e-01  9.976707e+00  1.679438e-01  3.074016e-01  1.975992e+01  1.797538e+01  4.266820e-01  8.177006e-02
     32992  9.127700e-01  1.749248e-01  9.876609e+00  1.662588e-01  3.073983e-01  1.975971e+01  1.802471e+01  4.300157e-01  8.240894e-02
     33135  9.283639e-01  1.779133e-01  9.777515e+00  1.645907e-01  3.073961e-01  1.975957e+01  1.807434e+01  4.333791e-01  8.305352e-02
     33281  9.442754e-01  1.809626e-01  9.679473e+00  1.629403e-01  3.073938e-01  1.975942e+01  1.812422e+01  4.367705e-01  8.370344e-02
     33430  9.605045e-01  1.840727e-01  9.582516e+00  1.613082e-01  3.073914e-01  1.975926e+01  1.817434e+01  4.401885e-01  8.435847e-02
     33582  9.770535e-01  1.872442e-01  9.486659e+00  1.596945e-01  3.073889e-01  1.975910e+01  1.822468e+01  4.436323e-01  8.501845e-02
     33738  9.940305e-01  1.904977e-01  9.391330e+00  1.580898e-01  3.073862e-01  1.975893e+01  1.827555e+01  4.471227e-01  8.568737e-02
     33897  1.011328e+00  1.938126e-01  9.297182e+00  1.565050e-01  3.073834e-01  1.975875e+01  1.832660e+01  4.506361e-01  8.636067e-02
     34060  1.029051e+00  1.972092e-01  9.203686e+00  1.549311e-01  3.073805e-01  1.975856e+01  1.837810e+01  4.541921e-01  8.704216e-02
     34226  1.047096e+00  2.006673e-01  9.111433e+00  1.533781e-01  3.073774e-01  1.975837e+01  1.842974e+01  4.577683e-01  8.772750e-02
     34396  1.065570e+00  2.042076e-01  9.019909e+00  1.518375e-01  3.073742e-01  1.975816e+01  1.848180e+01  4.613844e-01  8.842050e-02
     34569  1.084365e+00  2.078095e-01  8.929674e+00  1.503185e-01  3.073708e-01  1.975794e+01  1.853394e+01  4.650181e-01  8.911686e-02
     34746  1.103587e+00  2.114933e-01  8.840252e+00  1.488132e-01  3.073673e-01  1.975771e+01  1.858645e+01  4.686881e-01  8.982019e-02
     34927  1.123242e+00  2.152600e-01  8.751662e+00  1.473219e-01  3.073635e-01  1.975747e+01  1.863930e+01  4.723938e-01  9.053036e-02
     35112  1.143325e+00  2.191087e-01  8.663971e+00  1.458457e-01  3.073596e-01  1.975722e+01  1.869246e+01  4.761325e-01  9.124685e-02
     35301  1.163841e+00  2.230404e-01  8.577189e+00  1.443849e-01  3.073555e-01  1.975696e+01  1.874592e+01  4.799036e-01  9.196955e-02
     35494  1.184785e+00  2.270543e-01  8.491374e+00  1.429403e-01  3.073512e-01  1.975668e+01  1.879962e+01  4.837044e-01  9.269794e-02
     35692  1.206271e+00  2.311719e-01  8.406110e+00  1.415050e-01  3.073467e-01  1.975639e+01  1.885385e+01  4.875536e-01  9.343560e-02
     35894  1.228190e+00  2.353724e-01  8.321878e+00  1.400871e-01  3.073419e-01  1.975609e+01  1.890828e+01  4.914295e-01  9.417840e-02
     36101  1.250651e+00  2.396770e-01  8.238294e+00  1.386801e-01  3.073369e-01  1.975576e+01  1.896317e+01  4.953499e-01  9.492971e-02
     36312  1.273543e+00  2.440641e-01  8.155814e+00  1.372916e-01  3.073317e-01  1.975543e+01  1.901820e+01  4.992932e-01  9.568541e-02
     36528  1.296980e+00  2.485554e-01  8.074060e+00  1.359154e-01  3.073262e-01  1.975507e+01  1.907364e+01  5.032773e-01  9.644893e-02
     36749  1.320961e+00  2.531512e-01  7.993076e+00  1.345522e-01  3.073204e-01  1.975470e+01  1.912943e+01  5.073001e-01  9.721987e-02
     36975  1.345485e+00  2.578511e-01  7.912913e+00  1.332027e-01  3.073143e-01  1.975431e+01  1.918556e+01  5.113592e-01  9.799775e-02
     37206  1.370552e+00  2.626550e-01  7.833607e+00  1.318677e-01  3.073080e-01  1.975390e+01  1.924198e+01  5.154526e-01  9.878222e-02
     37442  1.396167e+00  2.675639e-01  7.755176e+00  1.305475e-01  3.073013e-01  1.975347e+01  1.929868e+01  5.195791e-01  9.957303e-02
     37683  1.422392e+00  2.725896e-01  7.677472e+00  1.292394e-01  3.072942e-01  1.975302e+01  1.935577e+01  5.237465e-01  1.003717e-01
     37929  1.449222e+00  2.777314e-01  7.600546e+00  1.279445e-01  3.072868e-01  1.975254e+01  1.941320e+01  5.279521e-01  1.011776e-01
     38180  1.476642e+00  2.829863e-01  7.524483e+00  1.266641e-01  3.072791e-01  1.975204e+01  1.947090e+01  5.321910e-01  1.019900e-01
     38437  1.504748e+00  2.883725e-01  7.449058e+00  1.253944e-01  3.072709e-01  1.975152e+01  1.952905e+01  5.364759e-01  1.028112e-01
     38699  1.533468e+00  2.938764e-01  7.374503e+00  1.241394e-01  3.072623e-01  1.975097e+01  1.958745e+01  5.407935e-01  1.036386e-01
     38967  1.562930e+00  2.995225e-01  7.300531e+00  1.228941e-01  3.072533e-01  1.975039e+01  1.964634e+01  5.451605e-01  1.044755e-01
     39240  1.593066e+00  3.052979e-01  7.227356e+00  1.216624e-01  3.072438e-01  1.974978e+01  1.970554e+01  5.495643e-01  1.053195e-01
     39519  1.623900e+00  3.112069e-01  7.154958e+00  1.204436e-01  3.072338e-01  1.974913e+01  1.976507e+01  5.540062e-01  1.061707e-01
     39806  1.655510e+00  3.172648e-01  7.083195e+00  1.192356e-01  3.072233e-01  1.974846e+01  1.982503e+01  5.584947e-01  1.070309e-01
     40100  1.687881e+00  3.234685e-01  7.012148e+00  1.180396e-01  3.072122e-01  1.974775e+01  1.988535e+01  5.630249e-01  1.078991e-01
     40400  1.720955e+00  3.298068e-01  6.941977e+00  1.168584e-01  3.072006e-01  1.974700e+01  1.994590e+01  5.675863e-01  1.087732e-01
     40707  1.754859e+00  3.363042e-01  6.872449e+00  1.156880e-01  3.071883e-01  1.974621e+01  2.000687e+01  5.721940e-01  1.096562e-01
     41021  1.789563e+00  3.429550e-01  6.803665e+00  1.145301e-01  3.071755e-01  1.974539e+01  2.006817e+01  5.768410e-01  1.105468e-01
     41344  1.825093e+00  3.497639e-01  6.735614e+00  1.133846e-01  3.071620e-01  1.974452e+01  2.012980e+01  5.815281e-01  1.114450e-01
     41676  1.861599e+00  3.567600e-01  6.668052e+00  1.122473e-01  3.071520e-01  1.974388e+01  2.019198e+01  5.862722e-01  1.123542e-01
     42015  1.898909e+00  3.639102e-01  6.601342e+00  1.111243e-01  3.071422e-01  1.974324e+01  2.025438e+01  5.910479e-01  1.132694e-01
     42362  1.937147e+00  3.712382e-01  6.535295e+00  1.100125e-01  3.071317e-01  1.974257e+01  2.031716e+01  5.958682e-01  1.141932e-01
     42717  1.976340e+00  3.787491e-01  6.469907e+00  1.089118e-01  3.071207e-01  1.974186e+01  2.038033e+01  6.007337e-01  1.151256e-01
     43081  2.016571e+00  3.864592e-01  6.405083e+00  1.078205e-01  3.071089e-01  1.974111e+01  2.044397e+01  6.056514e-01  1.160681e-01
     43453  2.057748e+00  3.943503e-01  6.341016e+00  1.067421e-01  3.070965e-01  1.974031e+01  2.050789e+01  6.106066e-01  1.170177e-01
     43834  2.099974e+00  4.024426e-01  6.277580e+00  1.056742e-01  3.070833e-01  1.973946e+01  2.057222e+01  6.156088e-01  1.179763e-01
     44224  2.143306e+00  4.107468e-01  6.214734e+00  1.046163e-01  3.070693e-01  1.973856e+01  2.063698e+01  6.206614e-01  1.189446e-01
     44624  2.187800e+00  4.192737e-01  6.152446e+00  1.035678e-01  3.070544e-01  1.973760e+01  2.070222e+01  6.257673e-01  1.199231e-01
     45033  2.233364e+00  4.280057e-01  6.090885e+00  1.025315e-01  3.070387e-01  1.973659e+01  2.076775e+01  6.309124e-01  1.209091e-01
     45452  2.280158e+00  4.369734e-01  6.029875e+00  1.015044e-01  3.070220e-01  1.973552e+01  2.083375e+01  6.361113e-01  1.219055e-01
     45881  2.328137e+00  4.461681e-01  5.969520e+00  1.004885e-01  3.070043e-01  1.973438e+01  2.090011e+01  6.413553e-01  1.229104e-01
     46320  2.377366e+00  4.556026e-01  5.909775e+00  9.948274e-02  3.069855e-01  1.973318e+01  2.096687e+01  6.466479e-01  1.239247e-01
     46770  2.427894e+00  4.652858e-01  5.850627e+00  9.848707e-02  3.069657e-01  1.973190e+01  2.103404e+01  6.519906e-01  1.249486e-01
     47231  2.479824e+00  4.752378e-01  5.792000e+00  9.750016e-02  3.069446e-01  1.973055e+01  2.110171e+01  6.573902e-01  1.259834e-01
     47703  2.533107e+00  4.854489e-01  5.733997e+00  9.652376e-02  3.069224e-01  1.972912e+01  2.116976e+01  6.628374e-01  1.270273e-01
     48186  2.587752e+00  4.959212e-01  5.676643e+00  9.555828e-02  3.068988e-01  1.972760e+01  2.123814e+01  6.683293e-01  1.280798e-01
     48681  2.643940e+00  5.066892e-01  5.619793e+00  9.460130e-02  3.068739e-01  1.972600e+01  2.130703e+01  6.738800e-01  1.291435e-01
     49188  2.701652e+00  5.177492e-01  5.563514e+00  9.365392e-02  3.068475e-01  1.972430e+01  2.137634e+01  6.794830e-01  1.302173e-01
     49707  2.760865e+00  5.290970e-01  5.507869e+00  9.271721e-02  3.068216e-01  1.972264e+01  2.144600e+01  6.851321e-01  1.312999e-01
     50239  2.821768e+00  5.407685e-01  5.452723e+00  9.178891e-02  3.068011e-01  1.972132e+01  2.151616e+01  6.908405e-01  1.323939e-01
     50784  2.884381e+00  5.527678e-01  5.398108e+00  9.086955e-02  3.067791e-01  1.971991e+01  2.158678e+01  6.966054e-01  1.334987e-01
     51342  2.948641e+00  5.650827e-01  5.344120e+00  8.996073e-02  3.067557e-01  1.971840e+01  2.165773e+01  7.024165e-01  1.346123e-01
     51913  3.014697e+00  5.777416e-01  5.290675e+00  8.906106e-02  3.067308e-01  1.971680e+01  2.172912e+01  7.082824e-01  1.357365e-01
     52499  3.082717e+00  5.907772e-01  5.237685e+00  8.816905e-02  3.067043e-01  1.971510e+01  2.180106e+01  7.142131e-01  1.368730e-01
     53099  3.152634e+00  6.041762e-01  5.185252e+00  8.728642e-02  3.066761e-01  1.971329e+01  2.187341e+01  7.201972e-01  1.380198e-01
     53713  3.224475e+00  6.179439e-01  5.133398e+00  8.641352e-02  3.066462e-01  1.971136e+01  2.194614e+01  7.262321e-01  1.391764e-01
     54343  3.298504e+00  6.321309e-01  5.081979e+00  8.554796e-02  3.066143e-01  1.970932e+01  2.201943e+01  7.323346e-01  1.403458e-01
     54988  3.374662e+00  6.467260e-01  5.031087e+00  8.469126e-02  3.065805e-01  1.970714e+01  2.209317e+01  7.384939e-01  1.415262e-01
     55648  3.452932e+00  6.617259e-01  4.980776e+00  8.384434e-02  3.065447e-01  1.970484e+01  2.216725e+01  7.447032e-01  1.427162e-01
     56325  3.533586e+00  6.771825e-01  4.930916e+00  8.300503e-02  3.065068e-01  1.970240e+01  2.224188e+01  7.509785e-01  1.439188e-01
     57018  3.616573e+00  6.930862e-01  4.881590e+00  8.217469e-02  3.064666e-01  1.969982e+01  2.231692e+01  7.573095e-01  1.451321e-01
     57728  3.702147e+00  7.094858e-01  4.832694e+00  8.135159e-02  3.064240e-01  1.969708e+01  2.239252e+01  7.637094e-01  1.463586e-01
     58455  3.790176e+00  7.263559e-01  4.784353e+00  8.053783e-02  3.063839e-01  1.969450e+01  2.246849e+01  7.701622e-01  1.475952e-01
     59200  3.880988e+00  7.437591e-01  4.736435e+00  7.973121e-02  3.063488e-01  1.969225e+01  2.254503e+01  7.766849e-01  1.488452e-01
     59963  3.974509e+00  7.616816e-01  4.689030e+00  7.893322e-02  3.063115e-01  1.968985e+01  2.262199e+01  7.832659e-01  1.501064e-01
     60744  4.070933e+00  7.801606e-01  4.642089e+00  7.814303e-02  3.062718e-01  1.968730e+01  2.269945e+01  7.899117e-01  1.513800e-01
     61544  4.170347e+00  7.992125e-01  4.595619e+00  7.736078e-02  3.062295e-01  1.968458e+01  2.277739e+01  7.966212e-01  1.526659e-01
     62363  4.272818e+00  8.188502e-01  4.549639e+00  7.658677e-02  3.061847e-01  1.968170e+01  2.285578e+01  8.033918e-01  1.539634e-01
     63201  4.378497e+00  8.391026e-01  4.504131e+00  7.582070e-02  3.061371e-01  1.967864e+01  2.293463e+01  8.102259e-01  1.552731e-01
     64059  4.487554e+00  8.600026e-01  4.459071e+00  7.506218e-02  3.060866e-01  1.967540e+01  2.301399e+01  8.171269e-01  1.565956e-01
     64937  4.600080e+00  8.815672e-01  4.414475e+00  7.431146e-02  3.060333e-01  1.967196e+01  2.309381e+01  8.240924e-01  1.579305e-01
     65836  4.716343e+00  9.038481e-01  4.370290e+00  7.356767e-02  3.059768e-01  1.966833e+01  2.317419e+01  8.311307e-01  1.592793e-01
     66756  4.836364e+00  9.268490e-01  4.326564e+00  7.283160e-02  3.059171e-01  1.966450e+01  2.325505e+01  8.382344e-01  1.606407e-01
     67698  4.960334e+00  9.506069e-01  4.283279e+00  7.210296e-02  3.058566e-01  1.966061e+01  2.333640e+01  8.454062e-01  1.620151e-01
     68660  5.088395e+00  9.751488e-01  4.240440e+00  7.138183e-02  3.058057e-01  1.965733e+01  2.341822e+01  8.526452e-01  1.634024e-01
     69645  5.220743e+00  1.000512e+00  4.198035e+00  7.066801e-02  3.057515e-01  1.965385e+01  2.350055e+01  8.599532e-01  1.648029e-01
     70652  5.357635e+00  1.026746e+00  4.156040e+00  6.996108e-02  3.056940e-01  1.965015e+01  2.358341e+01  8.673345e-01  1.662175e-01
     71683  5.499294e+00  1.053894e+00  4.114445e+00  6.926088e-02  3.056330e-01  1.964623e+01  2.366683e+01  8.747910e-01  1.676464e-01
     72736  5.645828e+00  1.081976e+00  4.073277e+00  6.856788e-02  3.055684e-01  1.964208e+01  2.375074e+01  8.823178e-01  1.690889e-01
     73813  5.797474e+00  1.111038e+00  4.032528e+00  6.788192e-02  3.055002e-01  1.963770e+01  2.383516e+01  8.899164e-01  1.705451e-01
     74913  5.954458e+00  1.141122e+00  3.992195e+00  6.720297e-02  3.054282e-01  1.963307e+01  2.392008e+01  8.975870e-01  1.720151e-01
     76037  6.117077e+00  1.172287e+00  3.952262e+00  6.653076e-02  3.053523e-01  1.962819e+01  2.400553e+01  9.053327e-01  1.734995e-01
     77185  6.285563e+00  1.204576e+00  3.912735e+00  6.586537e-02  3.052726e-01  1.962306e+01  2.409149e+01  9.131524e-01  1.749981e-01
     78358  6.460242e+00  1.238052e+00  3.873599e+00  6.520658e-02  3.051945e-01  1.961805e+01  2.417798e+01  9.210487e-01  1.765114e-01
     79555  6.641445e+00  1.272778e+00  3.834845e+00  6.455422e-02  3.051238e-01  1.961351e+01  2.426503e+01  9.290237e-01  1.780397e-01
     80777  6.829403e+00  1.308799e+00  3.796490e+00  6.390856e-02  3.050490e-01  1.960869e+01  2.435259e+01  9.370739e-01  1.795825e-01
     82024  7.024583e+00  1.346203e+00  3.758504e+00  6.326913e-02  3.049699e-01  1.960361e+01  2.444071e+01  9.452052e-01  1.811408e-01
     83297  7.227249e+00  1.385042e+00  3.720906e+00  6.263621e-02  3.048865e-01  1.959825e+01  2.452935e+01  9.534142e-01  1.827139e-01
     84595  7.437851e+00  1.425402e+00  3.683680e+00  6.200956e-02  3.047987e-01  1.959261e+01  2.461854e+01  9.617035e-01  1.843025e-01
     85919  7.656875e+00  1.467377e+00  3.646813e+00  6.138896e-02  3.047064e-01  1.958667e+01  2.470830e+01  9.700764e-01  1.859071e-01
     87268  7.884685e+00  1.511035e+00  3.610318e+00  6.077462e-02  3.046095e-01  1.958045e+01  2.479859e+01  9.785299e-01  1.875272e-01
     88643  8.121641e+00  1.556445e+00  3.574210e+00  6.016678e-02  3.045082e-01  1.957393e+01  2.488937e+01  9.870605e-01  1.891620e-01
     90044  8.368640e+00  1.603780e+00  3.538429e+00  5.956446e-02  3.044081e-01  1.956750e+01  2.498078e+01  9.956819e-01  1.908142e-01
     91471  8.625844e+00  1.653072e+00  3.503031e+00  5.896859e-02  3.043154e-01  1.956154e+01  2.507267e+01  1.004381e+00  1.924813e-01
     92923  8.893980e+00  1.704458e+00  3.467995e+00  5.837881e-02  3.042178e-01  1.955526e+01  2.516508e+01  1.013162e+00  1.941641e-01
     94401  9.173786e+00  1.758080e+00  3.433306e+00  5.779487e-02  3.041152e-01  1.954867e+01  2.525804e+01  1.022029e+00  1.958634e-01
     95904  9.465906e+00  1.814063e+00  3.398971e+00  5.721688e-02  3.040077e-01  1.954176e+01  2.535152e+01  1.030980e+00  1.975787e-01
     97435  9.771354e+00  1.872599e+00  3.364959e+00  5.664434e-02  3.038951e-01  1.953452e+01  2.544560e+01  1.040022e+00  1.993117e-01
     98991  1.009076e+01  1.933811e+00  3.331292e+00  5.607761e-02  3.037775e-01  1.952696e+01  2.554021e+01  1.049151e+00  2.010610e-01
    100572  1.042508e+01  1.997880e+00  3.297966e+00  5.551661e-02  3.036549e-01  1.951908e+01  2.563534e+01  1.058366e+00  2.028270e-01
    102180  1.077549e+01  2.065032e+00  3.264961e+00  5.496101e-02  3.035273e-01  1.951088e+01  2.573104e+01  1.067673e+00  2.046107e-01
    103814  1.114274e+01  2.135413e+00  3.232306e+00  5.441132e-02  3.034067e-01  1.950313e+01  2.582722e+01  1.077063e+00  2.064103e-01
    105472  1.152855e+01  2.209351e+00  3.199957e+00  5.386676e-02  3.032859e-01  1.949536e+01  2.592399e+01  1.086550e+00  2.082282e-01
    107156  1.193382e+01  2.287018e+00  3.167948e+00  5.332794e-02  3.031598e-01  1.948725e+01  2.602122e+01  1.096121e+00  2.100625e-01
    108873  1.236017e+01  2.368723e+00  3.136267e+00  5.279463e-02  3.030282e-01  1.947880e+01  2.611896e+01  1.105781e+00  2.119138e-01
    110675  1.280940e+01  2.454816e+00  3.104899e+00  5.226659e-02  3.028913e-01  1.947000e+01  2.621721e+01  1.115533e+00  2.137827e-01
    112568  1.328354e+01  2.545680e+00  3.073833e+00  5.174365e-02  3.027491e-01  1.946085e+01  2.631599e+01  1.125380e+00  2.156698e-01
    114560  1.378467e+01  2.641718e+00  3.043070e+00  5.122579e-02  3.026016e-01  1.945138e+01  2.641529e+01  1.135322e+00  2.175751e-01
    116643  1.431463e+01  2.743279e+00  3.012638e+00  5.071352e-02  3.024493e-01  1.944159e+01  2.651499e+01  1.145349e+00  2.194966e-01
    118816  1.487684e+01  2.851023e+00  2.982492e+00  5.020605e-02  3.022920e-01  1.943148e+01  2.661520e+01  1.155473e+00  2.214369e-01
    121077  1.547368e+01  2.965402e+00  2.952667e+00  4.970398e-02  3.021397e-01  1.942169e+01  2.671580e+01  1.165684e+00  2.233936e-01
    123432  1.610913e+01  3.087181e+00  2.923135e+00  4.920686e-02  3.019853e-01  1.941176e+01  2.681682e+01  1.175988e+00  2.253683e-01
    125867  1.678746e+01  3.217178e+00  2.893888e+00  4.871453e-02  3.018252e-01  1.940147e+01  2.691828e+01  1.186387e+00  2.273612e-01
    128509  1.751284e+01  3.356190e+00  2.864948e+00  4.822737e-02  3.016598e-01  1.939084e+01  2.702004e+01  1.196871e+00  2.293705e-01
    131439  1.829132e+01  3.505380e+00  2.836295e+00  4.774502e-02  3.014892e-01  1.937987e+01  2.712214e+01  1.207447e+00  2.313973e-01
    134749  1.912943e+01  3.665997e+00  2.807930e+00  4.726755e-02  3.013136e-01  1.936858e+01  2.722450e+01  1.218110e+00  2.334407e-01
    141481  2.003535e+01  3.839610e+00  2.779849e+00  4.679484e-02  3.011332e-01  1.935699e+01  2.732708e+01  1.228860e+00  2.355009e-01
    149078  2.101894e+01  4.028106e+00  2.752048e+00  4.632684e-02  3.009484e-01  1.934511e+01  2.742980e+01  1.239694e+00  2.375771e-01
    157346  2.209238e+01  4.233821e+00  2.724525e+00  4.586354e-02  3.007594e-01  1.933296e+01  2.753256e+01  1.250608e+00  2.396686e-01
    166403  2.327125e+01  4.459742e+00  2.697277e+00  4.540486e-02  3.005666e-01  1.932056e+01  2.763525e+01  1.261597e+00  2.417745e-01
    176398  2.457568e+01  4.709725e+00  2.670302e+00  4.495078e-02  3.003702e-01  1.930794e+01  2.773771e+01  1.272654e+00  2.438936e-01
    187534  2.603260e+01  4.988933e+00  2.643597e+00  4.450124e-02  3.001706e-01  1.929511e+01  2.783973e+01  1.283770e+00  2.460238e-01
    200091  2.767944e+01  5.304536e+00  2.617159e+00  4.405619e-02  2.999680e-01  1.928209e+01  2.794099e+01  1.294931e+00  2.481628e-01
    214479  2.957066e+01  5.666971e+00  2.590986e+00  4.361560e-02  2.997628e-01  1.926890e+01  2.804106e+01  1.306116e+00  2.503063e-01
    231338  3.179126e+01  6.092531e+00  2.565075e+00  4.317942e-02  2.995550e-01  1.925554e+01  2.813923e+01  1.317292e+00  2.524481e-01
